,0,1,2,3
3,EQUITIES,,,
4,,,,
5,Afdis Distillers Limited,600.0122,600.0122,0.0
6,,,,
7,Amalgamated Regional Trading (Art) Holdings Limited,9.02,9.02,0.0
8,,,,
9,,,,
10,Ariston Holdings Limited,3.9848,3.98,1300.0
11,,,,
12,Bridgefort Capital Limited,3.22,3.22,0.0
13,,,,
14,Bridgefort Capital Limited Class B,2.64,2.64,0.0
15,,,,
16,British American Tobacco Zimbabwe Limited,3027.95,3027.95,3500.0
17,,,,
18,,,,
19,Cafca Limited,1100.0,1100.0,0.0
20,,,,
21,Cbz Holdings Limited,990.0,1000.0,400.0
22,,,,
23,Cfi Holdings Limited,160.0,161.0,7500.0
24,,,,
25,Dairibord Holdings Limited,106.0203,106.0203,0.0
26,,,,
27,Delta Corporation Limited,1007.275,1026.9261,55000.0
28,,,,
29,Ecocash Holdings Zimbabwe Limited,31.75,36.5,3016100.0
30,,,,
31,Econet Wireless Zimbabwe Limited,313.2958,320.1295,278900.0
32,,,,
33,Fbc Holdings Limited,260.0,293.125,200.0
34,,,,
35,Fidelity Life Assurance Limited,120.5,120.5,0.0
36,,,,
37,First Mutual Holdings Limited,205.0,205.0,0.0
38,,,,
39,First Mutual Properties Limited,38.0,38.0,500.0
40,,,,
41,General Beltings Holdings Limited,5.0,5.0,0.0
42,,,,
43,Hippo Valley Estates Limited,540.0035,540.0035,0.0
44,,,,
45,Mashonaland Holdings Limited,21.2463,24.0,29300.0
46,,,,
47,Masimba Holdings Limited,154.0,154.0,0.0
48,,,,
49,Meikles Limited,535.2,557.6531,29400.0
50,,,,
51,Nampak Zimbabwe Limited,87.3,100.2328,913900.0
52,,,,
53,National Tyre Services Limited,25.0,25.0,0.0
54,,,,
55,Nmbz Holdings Limited,190.0,190.0,0.0
56,,,,
57,Ok Zimbabwe Limited,47.4863,47.5683,59300.0
58,,,,
59,Proplastics Limited,63.0,70.0,1000.0
60,,,,
61,Rainbow Tourism Group Limited,28.1,28.1,1300.0
62,,,,
63,Riozim Limited,82.8,82.8,0.0
64,,,,
65,Seed Co Limited,241.9246,241.9246,0.0
66,,,,
67,Starafricacorporation Limited,0.7975,0.78,3600.0
68,,,,
69,Tanganda Tea Company Limited,235.9524,271.3,400.0
70,,,,
71,Tsl Limited,150.0082,150.0082,0.0
72,,,,
73,Turnall Holdings Limited,3.51,3.51,0.0
74,,,,
75,Unifreight Africa Limited,57.6,57.6,0.0
76,Willdale Limited,3.9856,3.9727,20500.0
77,,,,
78,Zb Financial Holdings Limited,562.525,573.4875,800.0
79,,,,
80,Zeco Holdings Limited,0.0018,0.0018,0.0
81,,,,
82,Zimbabwe Newspapers (1980) Limited,5.2,5.2,0.0
83,,,,
84,Zimre Holdings Limited,27.5329,28.0,7800.0
85,,,,4430700.0
86,,,,
87,,,,4430700.0
