,0,1,2,3
3,EQUITIES,,,
4,,,,
5,Afdis Distillers Limited,782.0,782.0,0.0
6,,,,
7,Amalgamated Regional Trading (Art) Holdings Limited,25.1,27.15,200.0
8,,,,
9,,,,
10,Ariston Holdings Limited,13.45,13.7895,21900.0
11,,,,
12,Bridgefort Capital Limited,10.05,10.05,0.0
13,,,,
14,Bridgefort Capital Limited Class B,29.3,29.3,0.0
15,,,,
16,British American Tobacco Zimbabwe Limited,6290.0,5855.5528,1800.0
17,,,,
18,,,,
19,Cafca Limited,400.0,400.0,0.0
20,,,,
21,Cbz Holdings Limited,306.05,310.0,100.0
22,,,,
23,Cfi Holdings Limited,663.4393,755.25,100.0
24,,,,
25,Dairibord Holdings Limited,185.05,186.0,500.0
26,,,,
27,Delta Corporation Limited,1501.9804,1708.3485,889100.0
28,,,,
29,Ecocash Holdings Zimbabwe Limited,127.3478,146.0115,129500.0
30,,,,
31,Econet Wireless Zimbabwe Limited,489.3359,562.115,4275800.0
32,,,,
33,Edgars Stores Limited,33.0,35.0,2000.0
34,,,,
35,Fbc Holdings Limited,180.0,180.0,100.0
36,,,,
37,Fidelity Life Assurance Limited,38.0,43.0,2100.0
38,,,,
39,First Mutual Holdings Limited,25.0,25.0,0.0
40,,,,
41,First Mutual Properties Limited,38.55,44.3,4400.0
42,,,,
43,General Beltings Holdings Limited,3.155,3.22,9600.0
44,,,,
45,Getbucks Microfinance Bank Limited,30.7,30.7,0.0
46,,,,
47,Hippo Valley Estates Limited,1299.5084,1300.6737,54800.0
48,,,,
49,Mashonaland Holdings Limited,21.0,22.0557,16800.0
50,,,,
51,Masimba Holdings Limited,291.0,291.0,0.0
52,,,,
53,Meikles Limited,678.55,764.2865,84700.0
54,,,,
55,Nampak Zimbabwe Limited,35.0,35.0,0.0
56,,,,
57,National Tyre Services Limited,14.0,14.0,0.0
58,,,,
59,Nmbz Holdings Limited,86.8824,86.8824,0.0
60,,,,
61,Ok Zimbabwe Limited,113.7956,122.3514,938500.0
62,,,,
63,Proplastics Limited,250.0,249.3848,38200.0
64,,,,
65,Rainbow Tourism Group Limited,37.95,38.017,5900.0
66,,,,
67,Riozim Limited,253.0,253.0,200.0
68,,,,
69,Seed Co Limited,295.85,340.2,200.0
70,,,,
71,Starafricacorporation Limited,2.047,2.3501,687000.0
72,,,,
73,Tanganda Tea Company Limited,540.0,540.136,135500.0
74,Truworths Limited,4.0,4.4,100.0
75,,,,
76,Tsl Limited,172.5,172.5,0.0
77,,,,
78,Turnall Holdings Limited,8.5962,8.2965,16000.0
79,,,,
80,Unifreight Africa Limited,90.0,99.9,3000.0
81,,,,
82,Willdale Limited,4.0,4.0544,196300.0
83,,,,
84,Zb Financial Holdings Limited,106.525,106.525,0.0
85,,,,
86,Zeco Holdings Limited,0.0331,0.0331,0.0
87,,,,
88,Zimbabwe Newspapers (1980) Limited,6.56,7.54,1100.0
89,,,,
90,Zimplow Holdings Limited,83.95,95.0,200.0
91,,,,
92,Zimre Holdings Limited,14.6368,16.8,9200.0
93,,,,7524900.0
94,,,,
95,,,,7524900.0
