,0,1,2,3,4
3,,,,,
4,1.0,Afdis Distillers Limited,808.0,808.0,0.0
5,,,,,
6,2.0,Amalgamated Regional Trading (Art) Holdings Limited,62.0,62.0,0.0
7,,,,,
8,,,,,
9,3.0,Ariston Holdings Limited,7.966,8.0,5400.0
10,,,,,
11,4.0,Bridgefort Capital Limited,1.5,1.5,0.0
12,,,,,
13,5.0,Bridgefort Capital Limited Class B,2.64,2.64,0.0
14,,,,,
15,6.0,British American Tobacco Zimbabwe Limited,8800.0,10062.963,2700.0
16,,,,,
17,,,,,
18,7.0,Cafca Limited,1560.0,1790.0,100.0
19,,,,,
20,8.0,Cbz Holdings Limited,1399.5131,1399.5131,0.0
21,,,,,
22,9.0,Cfi Holdings Limited,492.25,492.25,0.0
23,,,,,
24,10.0,Dairibord Holdings Limited,196.0,196.0019,155300.0
25,,,,,
26,11.0,Delta Corporation Limited,1915.6576,1929.8907,147200.0
27,,,,,
28,12.0,Ecocash Holdings Zimbabwe Limited,39.2634,39.8465,35400.0
29,,,,,
30,13.0,Econet Wireless Zimbabwe Limited,355.0388,369.3127,152600.0
31,,,,,
32,14.0,Fbc Holdings Limited,1220.0,1220.0,13200.0
33,,,,,
34,15.0,Fidelity Life Assurance Limited,115.0,115.0,100.0
35,,,,,
36,16.0,First Mutual Holdings Limited,449.95,449.95,0.0
37,,,,,
38,17.0,First Mutual Properties Limited,86.25,86.25,0.0
39,,,,,
40,18.0,General Beltings Holdings Limited,6.0,6.0,2600.0
41,,,,,
42,19.0,Hippo Valley Estates Limited,650.0,710.0,21400.0
43,,,,,
44,20.0,Mashonaland Holdings Limited,268.2,276.6,200.0
45,,,,,
46,21.0,Masimba Holdings Limited,298.0,298.0,0.0
47,,,,,
48,22.0,Meikles Limited,415.0689,415.0689,0.0
49,,,,,
50,23.0,Nampak Zimbabwe Limited,145.0,131.8182,1100.0
51,,,,,
52,24.0,National Tyre Services Limited,50.0,50.0,0.0
53,,,,,
54,25.0,Nmbz Holdings Limited,370.0007,370.0007,0.0
55,,,,,
56,26.0,Ok Zimbabwe Limited,74.25,74.25,0.0
57,,,,,
58,27.0,Proplastics Limited,248.0,248.0,0.0
59,,,,,
60,28.0,Rainbow Tourism Group Limited,65.0,65.0,0.0
61,,,,,
62,29.0,Riozim Limited,130.0,130.0,0.0
63,,,,,
64,30.0,Seed Co Limited,509.0,508.0,96800.0
65,,,,,
66,31.0,Starafricacorporation Limited,2.1647,2.4711,2187700.0
67,,,,,
68,32.0,Tanganda Tea Company Limited,412.0,351.0,100.0
69,,,,,
70,33.0,Tsl Limited,253.0,253.0,0.0
71,,,,,
72,34.0,Turnall Holdings Limited,6.0,6.0,1000.0
73,,,,,
74,35.0,Unifreight Africa Limited,250.0,250.0,0.0
75,36.0,Willdale Limited,4.8183,4.7833,300.0
76,,,,,
77,37.0,Zb Financial Holdings Limited,730.0,730.0,0.0
78,,,,,
79,38.0,Zeco Holdings Limited,0.0018,0.0018,0.0
80,,,,,
81,39.0,Zimbabwe Newspapers (1980) Limited,6.0,6.0,0.0
82,,,,,
83,40.0,Zimre Holdings Limited,55.25,47.0,57300.0
