,0,1,2,3,4
3,,EQUITIES,,,
4,,,,,
5,1.0,Afdis Distillers Limited,1799.95,1799.95,0.0
6,,,,,
7,2.0,Amalgamated Regional Trading (Art) Holdings Limited,51.0,43.8805,27200.0
8,,,,,
9,,,,,
10,3.0,Ariston Holdings Limited,30.0,30.0,0.0
11,,,,,
12,4.0,Bridgefort Capital Limited,16.5909,16.5909,0.0
13,,,,,
14,5.0,Bridgefort Capital Limited Class B,33.65,33.65,0.0
15,,,,,
16,6.0,British American Tobacco Zimbabwe Limited,17925.0,17924.95,700.0
17,,,,,
18,,,,,
19,7.0,Cafca Limited,2399.6,2399.6,0.0
20,,,,,
21,8.0,Cbz Holdings Limited,737.75,800.05,1000.0
22,,,,,
23,9.0,Cfi Holdings Limited,2200.0,2200.0,0.0
24,,,,,
25,10.0,Dairibord Holdings Limited,699.95,699.8937,134900.0
26,,,,,
27,11.0,Delta Corporation Limited,2301.6874,2537.8366,83500.0
28,,,,,
29,12.0,Ecocash Holdings Zimbabwe Limited,138.3902,152.2414,23200.0
30,,,,,
31,13.0,Econet Wireless Zimbabwe Limited,520.7534,522.4935,77700.0
32,,,,,
33,14.0,Edgars Stores Limited,110.0,110.0,0.0
34,,,,,
35,15.0,Fbc Holdings Limited,800.0012,800.05,100.0
36,,,,,
37,16.0,Fidelity Life Assurance Limited,130.0,130.0,0.0
38,,,,,
39,17.0,First Mutual Holdings Limited,190.0,192.0,400.0
40,,,,,
41,18.0,First Mutual Properties Limited,96.0,110.4,800.0
42,,,,,
43,19.0,General Beltings Holdings Limited,12.0,12.0,0.0
44,,,,,
45,20.0,Getbucks Microfinance Bank Limited,38.0,38.0,0.0
46,,,,,
47,21.0,Hippo Valley Estates Limited,1800.0,1800.0,6700.0
48,,,,,
49,22.0,Mashonaland Holdings Limited,120.025,125.0,4500.0
50,,,,,
51,23.0,Masimba Holdings Limited,517.9,595.55,4000.0
52,,,,,
53,24.0,Meikles Limited,750.0214,750.0214,0.0
54,,,,,
55,25.0,Nampak Zimbabwe Limited,182.0,182.0,0.0
56,,,,,
57,26.0,National Tyre Services Limited,21.5,21.5,0.0
58,,,,,
59,27.0,Nmbz Holdings Limited,160.0836,160.0836,0.0
60,,,,,
61,28.0,Ok Zimbabwe Limited,140.003,140.1,100.0
62,,,,,
63,29.0,Proplastics Limited,463.0,462.95,85000.0
64,,,,,
65,30.0,Rainbow Tourism Group Limited,150.0,150.0,0.0
66,,,,,
67,31.0,Riozim Limited,600.0,600.0,0.0
68,,,,,
69,32.0,Seed Co Limited,1000.0,999.9991,5500.0
70,,,,,
71,33.0,Starafricacorporation Limited,5.7,5.2,200000.0
72,,,,,
73,34.0,Tanganda Tea Company Limited,990.2048,998.7764,23700.0
74,35.0,Truworths Limited,10.0,10.0,0.0
75,,,,,
76,36.0,Tsl Limited,500.05,500.05,0.0
77,,,,,
78,37.0,Turnall Holdings Limited,16.0,16.0,0.0
79,,,,,
80,38.0,Unifreight Africa Limited,220.0,220.0,0.0
81,,,,,
82,39.0,Willdale Limited,5.5,5.5,0.0
83,,,,,
84,40.0,Zb Financial Holdings Limited,634.0,634.0,0.0
85,,,,,
86,41.0,Zeco Holdings Limited,0.0331,0.0331,0.0
87,,,,,
88,42.0,Zimbabwe Newspapers (1980) Limited,10.6923,10.6923,0.0
89,,,,,
90,43.0,Zimre Holdings Limited,70.5,65.0,30000.0
