,0,1,2,3,4
3,,EQUITIES,,,
4,,,,,
5,1.0,Afdis Distillers Limited,2600.0,2600.0,100.0
6,,,,,
7,2.0,Amalgamated Regional Trading (Art) Holdings Limited,64.0,64.0,0.0
8,,,,,
9,,,,,
10,3.0,Ariston Holdings Limited,47.0,47.0,3000.0
11,,,,,
12,4.0,Bridgefort Capital Limited,17.0,17.0,100.0
13,,,,,
14,5.0,Bridgefort Capital Limited Class B,33.65,33.65,0.0
15,,,,,
16,6.0,British American Tobacco Zimbabwe Limited,13100.0,13100.0,0.0
17,,,,,
18,,,,,
19,7.0,Cafca Limited,3345.0,3846.0,100.0
20,,,,,
21,8.0,Cbz Holdings Limited,3175.0,3250.7576,3300.0
22,,,,,
23,9.0,Cfi Holdings Limited,2185.0,2185.0,0.0
24,,,,,
25,10.0,Dairibord Holdings Limited,606.9943,606.9943,0.0
26,,,,,
27,11.0,Delta Corporation Limited,3509.3272,3568.3282,69000.0
28,,,,,
29,12.0,Ecocash Holdings Zimbabwe Limited,176.1794,190.78,135200.0
30,,,,,
31,13.0,Econet Wireless Zimbabwe Limited,845.9528,851.9732,26100.0
32,,,,,
33,14.0,Edgars Stores Limited,90.0,90.0,0.0
34,,,,,
35,15.0,Fbc Holdings Limited,906.05,906.1,100.0
36,,,,,
37,16.0,Fidelity Life Assurance Limited,235.0,270.0,2800.0
38,,,,,
39,17.0,First Mutual Holdings Limited,1046.856,1046.856,0.0
40,,,,,
41,18.0,First Mutual Properties Limited,322.05,322.05,0.0
42,,,,,
43,19.0,General Beltings Holdings Limited,24.0,24.0,2500.0
44,,,,,
45,20.0,Hippo Valley Estates Limited,1900.0,2100.0,600.0
46,,,,,
47,21.0,Mashonaland Holdings Limited,141.5,141.5,0.0
48,,,,,
49,22.0,Masimba Holdings Limited,810.0,810.0,1800.0
50,,,,,
51,23.0,Meikles Limited,1246.9701,1400.0,11100.0
52,,,,,
53,24.0,Nampak Zimbabwe Limited,295.0,295.0,4100.0
54,,,,,
55,25.0,National Tyre Services Limited,49.4,49.4,0.0
56,,,,,
57,26.0,Nmbz Holdings Limited,680.0,680.0,400.0
58,,,,,
59,27.0,Ok Zimbabwe Limited,213.8444,213.714,108500.0
60,,,,,
61,28.0,Proplastics Limited,608.0,608.0,0.0
62,,,,,
63,29.0,Rainbow Tourism Group Limited,160.0,160.0,0.0
64,,,,,
65,30.0,Riozim Limited,800.0,800.0,0.0
66,,,,,
67,31.0,Seed Co Limited,1000.0,861.696,97600.0
68,,,,,
69,32.0,Starafricacorporation Limited,8.0,7.352,1053500.0
70,,,,,
71,33.0,Tanganda Tea Company Limited,957.0,956.9078,174100.0
72,,,,,
73,34.0,Truworths Limited,39.0,39.0,0.0
74,35.0,Tsl Limited,1100.0,1100.0,0.0
75,,,,,
76,36.0,Turnall Holdings Limited,40.0,40.0,0.0
77,,,,,
78,37.0,Unifreight Africa Limited,250.0,250.0,2000.0
79,,,,,
80,38.0,Willdale Limited,42.2097,40.2581,6200.0
81,,,,,
82,39.0,Zb Financial Holdings Limited,857.9656,900.0,4000.0
83,,,,,
84,40.0,Zeco Holdings Limited,0.04,0.04,0.0
85,,,,,
86,41.0,Zimbabwe Newspapers (1980) Limited,34.0,34.0,0.0
87,,,,,
88,42.0,Zimre Holdings Limited,184.45,174.9781,71800.0
