,0,1,2,3
3,EQUITIES,,,
4,,,,
5,Afdis Distillers Limited,1424.2,1637.0,2500.0
6,,,,
7,Amalgamated Regional Trading (Art) Holdings Limited,46.3918,47.0344,1600.0
8,,,,
9,,,,
10,Ariston Holdings Limited,17.2522,19.4881,10100.0
11,,,,
12,Bridgefort Capital Limited,13.25,13.25,0.0
13,,,,
14,Bridgefort Capital Limited Class B,29.3,29.3,0.0
15,,,,
16,British American Tobacco Zimbabwe Limited,9464.0,9463.4286,700.0
17,,,,
18,,,,
19,Cafca Limited,502.55,502.55,0.0
20,,,,
21,Cbz Holdings Limited,2760.0,3099.9324,63400.0
22,,,,
23,Cfi Holdings Limited,1685.15,1685.2,100.0
24,,,,
25,Dairibord Holdings Limited,500.046,520.0,1000.0
26,,,,
27,Delta Corporation Limited,3915.5507,4024.4634,82900.0
28,,,,
29,Ecocash Holdings Zimbabwe Limited,197.1022,188.4981,5400.0
30,,,,
31,Econet Wireless Zimbabwe Limited,1087.1671,1083.6659,6600.0
32,,,,
33,Edgars Stores Limited,80.0,82.5714,700.0
34,,,,
35,Fbc Holdings Limited,409.95,471.4,34300.0
36,,,,
37,Fidelity Life Assurance Limited,63.0,63.0,0.0
38,,,,
39,First Mutual Holdings Limited,75.0001,70.0989,13900.0
40,,,,
41,First Mutual Properties Limited,90.7,104.3,1400.0
42,,,,
43,General Beltings Holdings Limited,5.7325,5.7325,0.0
44,,,,
45,Getbucks Microfinance Bank Limited,33.5,33.5,0.0
46,,,,
47,Hippo Valley Estates Limited,2506.8627,2506.8627,0.0
48,,,,
49,Mashonaland Holdings Limited,92.0,93.1804,2232300.0
50,,,,
51,Masimba Holdings Limited,420.15,420.15,900.0
52,,,,
53,Meikles Limited,2400.9009,2357.1429,700.0
54,,,,
55,Nampak Zimbabwe Limited,59.5364,55.0,9991700.0
56,,,,
57,National Tyre Services Limited,16.1,16.1,0.0
58,,,,
59,Nmbz Holdings Limited,160.5,160.5854,7384100.0
60,,,,
61,Ok Zimbabwe Limited,306.4242,305.0305,111100.0
62,,,,
63,Proplastics Limited,450.0,450.0,0.0
64,,,,
65,Rainbow Tourism Group Limited,79.4,79.45,400.0
66,,,,
67,Riozim Limited,368.0,368.0,0.0
68,,,,
69,Seed Co Limited,2080.0,2080.0,0.0
70,,,,
71,Starafricacorporation Limited,6.16,6.16,89100.0
72,,,,
73,Tanganda Tea Company Limited,1495.8462,1495.8,32800.0
74,Truworths Limited,7.9554,7.9554,0.0
75,,,,
76,Tsl Limited,700.0,700.0,0.0
77,,,,
78,Turnall Holdings Limited,11.5,11.5,0.0
79,,,,
80,Unifreight Africa Limited,150.0,150.0,0.0
81,,,,
82,Willdale Limited,10.6,12.0,400.0
83,,,,
84,Zb Financial Holdings Limited,638.75,644.0,200.0
85,,,,
86,Zeco Holdings Limited,0.0331,0.0331,0.0
87,,,,
88,Zimbabwe Newspapers (1980) Limited,9.0,9.0,0.0
89,,,,
90,Zimplow Holdings Limited,111.2853,110.0,31500.0
91,,,,
92,Zimre Holdings Limited,48.0,48.0,5300.0
93,,,,20105100.0
94,,,,
95,,,,20105100.0
