,0,1,2,3,4
3,,EQUITIES,EQUITIES,,
4,,,,,
5,1.0,Afdis Distillers Limited,272.48,285.0,532600.0
6,,,,,
7,2.0,African Sun Limited,58.8845,62.0124,200700.0
8,,,,,
9,3.0,Amalgamated Regional Trading (Art) Holdings Limited,21,20.9,700.0
10,,,,,
11,,,,,
12,4.0,Ariston Holdings Limited,4.8457,5.0,7000.0
13,,,,,
14,5.0,Axia Corporation Limited,137.8943,133.9909,1100.0
15,,,,,
16,6.0,Bridgefort Capital Limited,8,8.0,0.0
17,,,,,
18,7.0,Bridgefort Capital Limited Class B,26,26.0,0.0
19,,,,,
20,8.0,British American Tobacco Zimbabwe Limited,2774,2774.0,0.0
21,,,,,
22,,,,,
23,9.0,Cafca Limited,304.25,304.25,0.0
24,,,,,
25,10.0,Cbz Holdings Limited,140,140.0,0.0
26,,,,,
27,11.0,Cfi Holdings Limited,568.65,568.65,0.0
28,,,,,
29,12.0,Dairibord Holdings Limited,79,79.0,2700.0
30,,,,,
31,13.0,Delta Corporation Limited,500.4757,500.0141,1275100.0
32,,,,,
33,14.0,Ecocash Holdings Zimbabwe Limited,72.7667,70.5,600.0
34,,,,,
35,15.0,Econet Wireless Zimbabwe Limited,190.1676,175.0023,8232400.0
36,,,,,
37,16.0,Edgars Stores Limited,13,13.0,0.0
38,,,,,
39,17.0,Fbc Holdings Limited,70.05,70.1,72800.0
40,,,,,
41,18.0,Fidelity Life Assurance Limited,24,27.0,200.0
42,,,,,
43,19.0,First Capital Bank Limited,18.6875,18.2567,97800.0
44,,,,,
45,20.0,First Mutual Holdings Limited,19.5,19.5,400.0
46,,,,,
47,21.0,First Mutual Properties Limited,17,17.0,0.0
48,,,,,
49,22.0,General Beltings Holdings Limited,1.6025,1.6024,167400.0
50,,,,,
51,23.0,Getbucks Microfinance Bank Limited,22.5,22.5,0.0
52,,,,,
53,24.0,Hippo Valley Estates Limited,500,500.0,0.0
54,,,,,
55,25.0,Innscor Africa Limited,815.2128,815.0072,1935000.0
56,,,,,
57,26.0,Mashonaland Holdings Limited,8.2,8.2,600.0
58,,,,,
59,27.0,Masimba Holdings Limited,118,118.0,0.0
60,,,,,
61,28.0,Meikles Limited,200,200.0,800.0
62,,,,,
63,29.0,Nampak Zimbabwe Limited,20.5,20.4799,24900.0
64,,,,,
65,30.0,National Tyre Services Limited,10.2,10.2,0.0
66,,,,,
67,31.0,Nmbz Holdings Limited,45.0838,45.0838,0.0
68,,,,,
69,32.0,Ok Zimbabwe Limited,54.2308,54.4841,60300.0
70,,,,,
71,33.0,Proplastics Limited,63,63.0,1500.0
72,,,,,
73,34.0,Rainbow Tourism Group Limited,10.0833,10.0833,0.0
74,35.0,Riozim Limited,160,160.0,0.0
75,,,,,
76,36.0,Seed Co Limited,200,200.0,27700.0
77,,,,,
78,37.0,Starafricacorporation Limited,1.78,1.7232,22100.0
79,,,,,
80,38.0,Tanganda Tea Company Limited,186.0637,186.0,300.0
81,,,,,
82,39.0,Truworths Limited,2.8,2.8,500.0
83,,,,,
84,40.0,Tsl Limited,53.2,53.2,0.0
85,,,,,
86,41.0,Turnall Holdings Limited,5,5.0039,6400.0
87,,,,,
88,42.0,Unifreight Africa Limited,63,63.0,0.0
89,,,,,
90,43.0,Willdale Limited,2.8978,2.9359,16200.0
91,,,,,
92,44.0,Zb Financial Holdings Limited,113,113.0,0.0
93,,,,,
94,45.0,Zeco Holdings Limited,0.0331,0.0331,0.0
95,,,,,
96,46.0,Zimbabwe Newspapers (1980) Limited,4.35,5.0,4000.0
97,,,,,
98,47.0,Zimplow Holdings Limited,31.75,31.75,1000.0
99,,,,,
100,48.0,Zimre Holdings Limited,8.61,8.75,27800.0
