,0,1,2,3
3,EQUITIES,,,
4,,,,
5,Afdis Distillers Limited,298.5875,298.5875,0.0
6,,,,
7,African Sun Limited,89.0,87.0615,77000.0
8,,,,
9,Amalgamated Regional Trading (Art) Holdings Limited,29.3636,29.3636,0.0
10,,,,
11,,,,
12,Ariston Holdings Limited,10.0109,10.3598,72300.0
13,,,,
14,Bridgefort Capital Limited,9.2053,9.2053,0.0
15,,,,
16,Bridgefort Capital Limited Class B,29.3,29.3,200.0
17,,,,
18,British American Tobacco Zimbabwe Limited,2699.05,2733.0333,300.0
19,,,,
20,,,,
21,Cafca Limited,360.0,360.0,0.0
22,,,,
23,Cbz Holdings Limited,176.126,175.6627,8300.0
24,,,,
25,Cfi Holdings Limited,588.8,588.8,0.0
26,,,,
27,Dairibord Holdings Limited,94.9167,100.0,100.0
28,,,,
29,Delta Corporation Limited,754.9923,755.0543,91300.0
30,,,,
31,Ecocash Holdings Zimbabwe Limited,82.7292,79.103,112000.0
32,,,,
33,Econet Wireless Zimbabwe Limited,268.3712,264.8706,150500.0
34,,,,
35,Edgars Stores Limited,20.0146,20.0146,0.0
36,,,,
37,Fbc Holdings Limited,98.4655,98.4655,0.0
38,,,,
39,Fidelity Life Assurance Limited,30.0,30.0,0.0
40,,,,
41,First Capital Bank Limited,33.8335,32.864,40400.0
42,,,,
43,First Mutual Holdings Limited,20.0,20.0,49800.0
44,,,,
45,First Mutual Properties Limited,15.0,16.26,2500.0
46,,,,
47,General Beltings Holdings Limited,2.0,2.0,1500.0
48,,,,
49,Getbucks Microfinance Bank Limited,23.0,23.0,500.0
50,,,,
51,Hippo Valley Estates Limited,600.0187,600.0,43800.0
52,,,,
53,Mashonaland Holdings Limited,11.5,11.5222,900.0
54,,,,
55,Masimba Holdings Limited,120.0,125.0,300.0
56,,,,
57,Meikles Limited,310.6652,315.0,2200.0
58,,,,
59,Nampak Zimbabwe Limited,31.3875,30.0,2600.0
60,,,,
61,National Tyre Services Limited,13.0,14.0,19800.0
62,,,,
63,Nmbz Holdings Limited,51.717,51.717,0.0
64,,,,
65,Ok Zimbabwe Limited,69.7587,69.0379,86200.0
66,,,,
67,Proplastics Limited,95.0,95.0,10800.0
68,,,,
69,Rainbow Tourism Group Limited,13.0,13.0,0.0
70,,,,
71,Riozim Limited,184.0,205.3115,6100.0
72,,,,
73,Seed Co Limited,230.2,230.0,100.0
74,Starafricacorporation Limited,1.57,1.5248,1727200.0
75,,,,
76,Tanganda Tea Company Limited,315.05,341.3754,61800.0
77,,,,
78,Truworths Limited,2.4643,2.4643,0.0
79,,,,
80,Tsl Limited,85.0,85.0,0.0
81,,,,
82,Turnall Holdings Limited,7.0,7.0069,30600.0
83,,,,
84,Unifreight Africa Limited,70.0,70.0,800.0
85,,,,
86,Willdale Limited,3.4947,3.5,2200.0
87,,,,
88,Zb Financial Holdings Limited,100.0,104.25,1200.0
89,,,,
90,Zeco Holdings Limited,0.0331,0.0331,0.0
91,,,,
92,Zimbabwe Newspapers (1980) Limited,5.81,6.0,200.0
93,,,,
94,Zimplow Holdings Limited,36.5,36.5,11600.0
95,,,,
96,Zimre Holdings Limited,11.5,11.5,5300.0
97,,,,2620400.0
98,,,,
99,,,,2620400.0
