,0,1,2,3,4
3,,EQUITIES,EQUITIES,,
4,,,,,
5,1.0,Afdis Distillers Limited,263.4,263.4,0.0
6,,,,,
7,2.0,African Sun Limited,27,30.0,200.0
8,,,,,
9,3.0,Amalgamated Regional Trading (Art) Holdings Limited,14,14.0,39500.0
10,,,,,
11,,,,,
12,4.0,Ariston Holdings Limited,4.9516,4.9516,0.0
13,,,,,
14,5.0,Axia Corporation Limited,99.9188,99.9007,207200.0
15,,,,,
16,6.0,Bridgefort Capital Limited,8,8.0,0.0
17,,,,,
18,7.0,Bridgefort Capital Limited Class B,26,26.0,0.0
19,,,,,
20,8.0,British American Tobacco Zimbabwe Limited,2789.9,2789.9,0.0
21,,,,,
22,,,,,
23,9.0,Cafca Limited,200.1,200.1,0.0
24,,,,,
25,10.0,Cbz Holdings Limited,137.5375,137.9092,7100.0
26,,,,,
27,11.0,Cfi Holdings Limited,433,433.0,0.0
28,,,,,
29,12.0,Dairibord Holdings Limited,50,50.0,1600.0
30,,,,,
31,13.0,Delta Corporation Limited,420.0166,419.9845,86900.0
32,,,,,
33,14.0,Ecocash Holdings Zimbabwe Limited,57.9768,58.0296,40500.0
34,,,,,
35,15.0,Econet Wireless Zimbabwe Limited,130.0228,130.0306,634100.0
36,,,,,
37,16.0,Edgars Stores Limited,9.5,9.5,0.0
38,,,,,
39,17.0,Fbc Holdings Limited,58.65,58.65,0.0
40,,,,,
41,18.0,Fidelity Life Assurance Limited,24,24.0,0.0
42,,,,,
43,19.0,First Capital Bank Limited,16.098,16.0,47500.0
44,,,,,
45,20.0,First Mutual Holdings Limited,24,25.0,77400.0
46,,,,,
47,21.0,First Mutual Properties Limited,12,12.0,1000.0
48,,,,,
49,22.0,General Beltings Holdings Limited,1.795,1.795,0.0
50,,,,,
51,23.0,Getbucks Microfinance Bank Limited,21.8,21.8,0.0
52,,,,,
53,24.0,Hippo Valley Estates Limited,270,270.0,0.0
54,,,,,
55,25.0,Innscor Africa Limited,700.0875,699.9037,149300.0
56,,,,,
57,26.0,Mashonaland Holdings Limited,9,9.0,2100.0
58,,,,,
59,27.0,Masimba Holdings Limited,84.05,84.05,0.0
60,,,,,
61,28.0,Meikles Limited,130.05,135.0431,6500.0
62,,,,,
63,29.0,Nampak Zimbabwe Limited,9.31,10.5,200.0
64,,,,,
65,30.0,National Tyre Services Limited,10.2,10.2,0.0
66,,,,,
67,31.0,Nmbz Holdings Limited,41,41.0,0.0
68,,,,,
69,32.0,Ok Zimbabwe Limited,44.8445,44.9485,5508700.0
70,,,,,
71,33.0,Proplastics Limited,33,33.0,0.0
72,,,,,
73,34.0,Rainbow Tourism Group Limited,10,10.0,0.0
74,35.0,Riozim Limited,140.1,140.1,0.0
75,,,,,
76,36.0,Seed Co Limited,97.1561,97.7813,107700.0
77,,,,,
78,37.0,Starafricacorporation Limited,2.1446,2.1109,15800.0
79,,,,,
80,38.0,Tanganda Tea Company Limited,107.05,114.8068,45800.0
81,,,,,
82,39.0,Truworths Limited,2.77,2.4319,2700.0
83,,,,,
84,40.0,Tsl Limited,44.1204,50.1023,4400.0
85,,,,,
86,41.0,Turnall Holdings Limited,4.0525,4.0525,0.0
87,,,,,
88,42.0,Unifreight Africa Limited,51.7,51.7,0.0
89,,,,,
90,43.0,Willdale Limited,3.2813,3.5043,2300.0
91,,,,,
92,44.0,Zb Financial Holdings Limited,112.8941,112.8941,0.0
93,,,,,
94,45.0,Zeco Holdings Limited,0.0331,0.0331,0.0
95,,,,,
96,46.0,Zimbabwe Newspapers (1980) Limited,2.7775,2.7775,0.0
97,,,,,
98,47.0,Zimplow Holdings Limited,20,22.2,500.0
99,,,,,
100,48.0,Zimre Holdings Limited,6,6.0,22700.0
