,0,1,2,3,4
3,1.0,Afdis Distillers Limited,4400,4547.4,400.0
4,,,,,
5,2.0,Amalgamated Regional Trading (Art) Holdings Limited,81.35,90.0,400.0
6,,,,,
7,3.0,Ariston Holdings Limited,47.9379,62.78,7500.0
8,,,,,
9,4.0,Bridgefort Capital Limited,20,20.0,0.0
10,,,,,
11,5.0,Bridgefort Capital Limited Class B,30,33.0,400.0
12,,,,,
13,6.0,British American Tobacco Zimbabwe Limited,40709.3,46815.65,400.0
14,,,,,
15,7.0,Cafca Limited,4422.5,4422.5,0.0
16,,,,,
17,8.0,Cbz Holdings Limited,6498.317,7400.0,15000.0
18,,,,,
19,9.0,Cfi Holdings Limited,2266.938,2266.938,0.0
20,,,,,
21,10.0,Dairibord Holdings Limited,1781.651,1781.651,0.0
22,,,,,
23,11.0,Delta Corporation Limited,9796.963,11260.88,1763200.0
24,,,,,
25,12.0,Ecocash Holdings Zimbabwe Limited,461.8251,528.0214,16800.0
26,,,,,
27,13.0,Econet Wireless Zimbabwe Limited,1999.821,2154.988,33500.0
28,,,,,
29,14.0,Edgars Stores Limited,224.7,224.7,100.0
30,,,,,
31,15.0,Fbc Holdings Limited,2497.821,2497.821,0.0
32,,,,,
33,16.0,Fidelity Life Assurance Limited,409,409.0,0.0
34,,,,,
35,17.0,First Mutual Holdings Limited,1823.896,2097.45,4800.0
36,,,,,
37,18.0,First Mutual Properties Limited,440.8,440.8,0.0
38,,,,,
39,19.0,General Beltings Holdings Limited,70,80.0,300.0
40,,,,,
41,20.0,Hippo Valley Estates Limited,4400,5060.0,100.0
42,,,,,
43,21.0,Mashonaland Holdings Limited,180,180.0,11000.0
44,,,,,
45,22.0,Masimba Holdings Limited,2975,2974.805,64200.0
46,,,,,
47,23.0,Meikles Limited,6713.108,6750.0,518200.0
48,,,,,
49,24.0,Nampak Zimbabwe Limited,420,420.0,0.0
50,,,,,
51,25.0,National Tyre Services Limited,140,140.0,0.0
52,,,,,
53,26.0,Nmbz Holdings Limited,1290.8,1484.4,100.0
54,,,,,
55,27.0,Ok Zimbabwe Limited,413.4,475.4,11900.0
56,,,,,
57,28.0,Proplastics Limited,1494.442,1700.0,117000.0
58,,,,,
59,29.0,Rainbow Tourism Group Limited,244.9338,244.9338,0.0
60,,,,,
61,30.0,Riozim Limited,900,900.0,0.0
62,,,,,
63,31.0,Seed Co Limited,3017.75,3460.59,60700.0
64,,,,,
65,32.0,Starafricacorporation Limited,8.9104,9.0735,793800.0
66,,,,,
67,33.0,Tanganda Tea Company Limited,2848.876,3271.614,23400.0
68,,,,,
69,34.0,Truworths Limited,71,71.0,0.0
70,,,,,
71,35.0,Tsl Limited,1322.5,1322.5,0.0
72,36.0,Turnall Holdings Limited,51,51.0,11100.0
73,,,,,
74,37.0,Unifreight Africa Limited,293.25,337.0238,6368307.0
75,,,,,
76,38.0,Willdale Limited,54,54.2546,21600.0
77,,,,,
78,39.0,Zb Financial Holdings Limited,1573.75,1809.8,500.0
79,,,,,
80,40.0,Zeco Holdings Limited,0.04,0.04,0.0
81,,,,,
82,41.0,Zimbabwe Newspapers (1980) Limited,49.002,49.002,0.0
83,,,,,
84,42.0,Zimre Holdings Limited,171.7498,174.7346,321500.0
