,0,1,2,3
3,Afdis Distillers Limited,700.0,700.0,0.0
4,,,,
5,Amalgamated Regional Trading (Art) Holdings Limited,11.0,11.0,0.0
6,,,,
7,,,,
8,Ariston Holdings Limited,4.6,4.6,74600.0
9,,,,
10,Bridgefort Capital Limited,1.51,1.51,0.0
11,,,,
12,Bridgefort Capital Limited Class B,2.64,2.64,0.0
13,,,,
14,British American Tobacco Zimbabwe Limited,4333.6,4333.6,0.0
15,,,,
16,,,,
17,Cafca Limited,1645.8716,1699.9712,346900.0
18,,,,
19,Cbz Holdings Limited,1499.8892,1575.0,300.0
20,,,,
21,Cfi Holdings Limited,212.9,212.9,0.0
22,,,,
23,Dairibord Holdings Limited,305.0,305.0,100100.0
24,,,,
25,Delta Corporation Limited,1399.9525,1399.9769,734900.0
26,,,,
27,Ecocash Holdings Zimbabwe Limited,51.0,49.9138,5800.0
28,,,,
29,Econet Wireless Zimbabwe Limited,395.0,394.6799,39100.0
30,,,,
31,Fbc Holdings Limited,307.5,310.0,600.0
32,,,,
33,Fidelity Life Assurance Limited,108.5076,120.75,1100.0
34,,,,
35,First Mutual Holdings Limited,210.0,210.0,0.0
36,,,,
37,First Mutual Properties Limited,29.034,29.034,0.0
38,,,,
39,General Beltings Holdings Limited,6.0,5.04,7400.0
40,,,,
41,Hippo Valley Estates Limited,700.0,700.0,0.0
42,,,,
43,Mashonaland Holdings Limited,36.3229,36.3229,0.0
44,,,,
45,Masimba Holdings Limited,230.0,230.0,0.0
46,,,,
47,Meikles Limited,739.9625,740.0,500.0
48,,,,
49,Nampak Zimbabwe Limited,110.25,110.2273,1100.0
50,,,,
51,National Tyre Services Limited,25.0,25.0,0.0
52,,,,
53,Nmbz Holdings Limited,263.001,280.0,100.0
54,,,,
55,Ok Zimbabwe Limited,70.0258,71.5223,65100.0
56,,,,
57,Proplastics Limited,130.1875,148.0,1600.0
58,,,,
59,Rainbow Tourism Group Limited,34.05,34.05,10500.0
60,,,,
61,Riozim Limited,109.0,109.0,0.0
62,,,,
63,Seed Co Limited,321.0647,335.0028,10600.0
64,,,,
65,Starafricacorporation Limited,0.9999,0.9686,923300.0
66,,,,
67,Tanganda Tea Company Limited,400.0,400.0,100.0
68,,,,
69,Tsl Limited,353.0,353.0,100.0
70,,,,
71,Turnall Holdings Limited,5.5,5.02,13200.0
72,,,,
73,Unifreight Africa Limited,69.796,80.25,100.0
74,Willdale Limited,4.0157,3.9941,246000.0
75,,,,
76,Zb Financial Holdings Limited,1200.0,1200.0,0.0
77,,,,
78,Zeco Holdings Limited,0.0018,0.0018,0.0
79,,,,
80,Zimbabwe Newspapers (1980) Limited,4.6741,4.6741,0.0
81,,,,
82,Zimre Holdings Limited,27.001,27.001,0.0
83,,,,2583100.0
84,,,,
85,,,,2583100.0
