,0,1,2,3
3,Amalgamated Regional Trading (Art) Holdings Limited,8.9,8.9,0.0
4,,,,
5,,,,
6,Ariston Holdings Limited,4.0,4.0,0.0
7,,,,
8,Bridgefort Capital Limited,1.4007,1.4007,0.0
9,,,,
10,Bridgefort Capital Limited Class B,1.3207,1.3207,0.0
11,,,,
12,British American Tobacco Zimbabwe Limited,2000.0,2000.0,0.0
13,,,,
14,,,,
15,Cafca Limited,621.3121,621.3121,0.0
16,,,,
17,Cbz Holdings Limited,500.0,510.0,200.0
18,,,,
19,Cfi Holdings Limited,160.0,160.0,0.0
20,,,,
21,Dairibord Holdings Limited,95.9231,96.0,200.0
22,,,,
23,Delta Corporation Limited,924.9525,921.7342,506500.0
24,,,,
25,Ecocash Holdings Zimbabwe Limited,20.0097,18.5123,2323800.0
26,,,,
27,Econet Wireless Zimbabwe Limited,201.2147,220.0089,4500.0
28,,,,
29,Fbc Holdings Limited,195.1521,199.8829,4100.0
30,,,,
31,Fidelity Life Assurance Limited,118.45,118.45,0.0
32,,,,
33,First Mutual Holdings Limited,205.0,205.0,0.0
34,,,,
35,First Mutual Properties Limited,42.0,38.0,9800.0
36,,,,
37,General Beltings Holdings Limited,5.04,5.0,20500.0
38,,,,
39,Hippo Valley Estates Limited,490.0,490.0,400.0
40,,,,
41,Mashonaland Holdings Limited,14.05,14.0,7500.0
42,,,,
43,Masimba Holdings Limited,153.997,154.0,400.0
44,,,,
45,Meikles Limited,485.0,469.1983,23700.0
46,,,,
47,Nampak Zimbabwe Limited,45.0,45.0,0.0
48,,,,
49,National Tyre Services Limited,25.0,25.0,0.0
50,,,,
51,Nmbz Holdings Limited,186.25,186.25,0.0
52,,,,
53,Ok Zimbabwe Limited,49.3859,49.8235,3400.0
54,,,,
55,Proplastics Limited,63.0,63.0,62400.0
56,,,,
57,Rainbow Tourism Group Limited,21.25,21.25,0.0
58,,,,
59,Riozim Limited,63.0,63.0,0.0
60,,,,
61,Seed Co Limited,173.0,175.0,7400.0
62,,,,
63,Starafricacorporation Limited,0.8133,0.7041,3156700.0
64,,,,
65,Tanganda Tea Company Limited,183.2131,210.65,146000.0
66,,,,
67,Tsl Limited,110.0,125.8657,6700.0
68,,,,
69,Turnall Holdings Limited,3.21,3.2439,65600.0
70,,,,
71,Unifreight Africa Limited,33.35,33.35,0.0
72,Willdale Limited,4.0,4.0,4200.0
73,,,,
74,Zb Financial Holdings Limited,184.9917,190.0,100.0
75,,,,
76,Zeco Holdings Limited,0.0018,0.0018,0.0
77,,,,
78,Zimbabwe Newspapers (1980) Limited,5.0,5.0,0.0
79,,,,
80,Zimre Holdings Limited,29.0332,29.0,2300.0
81,,,,6356400.0
82,,,,
83,,,,6356400.0
