,0,1,2,3
3,Afdis Distillers Limited,700.0741,720.0,21900.0
4,,,,
5,Amalgamated Regional Trading (Art) Holdings Limited,10.05,10.05,0.0
6,,,,
7,,,,
8,Ariston Holdings Limited,4.5143,4.5143,0.0
9,,,,
10,Bridgefort Capital Limited,1.51,1.51,0.0
11,,,,
12,Bridgefort Capital Limited Class B,2.64,2.64,0.0
13,,,,
14,British American Tobacco Zimbabwe Limited,5098.3,5098.3,0.0
15,,,,
16,,,,
17,Cafca Limited,1600.0,1600.0,0.0
18,,,,
19,Cbz Holdings Limited,1550.0,1503.5822,15200.0
20,,,,
21,Cfi Holdings Limited,212.9,212.9,0.0
22,,,,
23,Dairibord Holdings Limited,305.0,305.0,300.0
24,,,,
25,Delta Corporation Limited,1415.9157,1417.8351,54600.0
26,,,,
27,Ecocash Holdings Zimbabwe Limited,51.7829,51.9972,984500.0
28,,,,
29,Econet Wireless Zimbabwe Limited,399.9904,399.4213,923100.0
30,,,,
31,Fbc Holdings Limited,310.0,310.0,0.0
32,,,,
33,Fidelity Life Assurance Limited,120.75,120.75,400.0
34,,,,
35,First Mutual Holdings Limited,210.0,210.0,1500.0
36,,,,
37,First Mutual Properties Limited,28.9393,29.034,37500.0
38,,,,
39,General Beltings Holdings Limited,4.7568,4.77,2600.0
40,,,,
41,Hippo Valley Estates Limited,700.0,700.0,0.0
42,,,,
43,Mashonaland Holdings Limited,28.8548,31.8792,14200.0
44,,,,
45,Masimba Holdings Limited,230.0,230.0,3800.0
46,,,,
47,Meikles Limited,740.3333,740.0498,28300.0
48,,,,
49,Nampak Zimbabwe Limited,115.0,115.0,0.0
50,,,,
51,National Tyre Services Limited,25.0,25.0,0.0
52,,,,
53,Nmbz Holdings Limited,220.704,229.0159,6300.0
54,,,,
55,Ok Zimbabwe Limited,64.9722,65.0097,834100.0
56,,,,
57,Proplastics Limited,90.0,103.0,1200.0
58,,,,
59,Rainbow Tourism Group Limited,34.04,34.04,0.0
60,,,,
61,Riozim Limited,90.0191,95.0,600.0
62,,,,
63,Seed Co Limited,320.9942,321.0647,40600.0
64,,,,
65,Starafricacorporation Limited,0.9041,1.0002,318000.0
66,,,,
67,Tanganda Tea Company Limited,420.0005,420.0963,43600.0
68,,,,
69,Tsl Limited,353.0,353.0,0.0
70,,,,
71,Turnall Holdings Limited,5.5,5.5,0.0
72,,,,
73,Unifreight Africa Limited,66.2,66.2,0.0
74,Willdale Limited,4.0,4.0102,56700.0
75,,,,
76,Zb Financial Holdings Limited,1199.0,1199.0,0.0
77,,,,
78,Zeco Holdings Limited,0.0018,0.0018,0.0
79,,,,
80,Zimbabwe Newspapers (1980) Limited,5.2,5.2,0.0
81,,,,
82,Zimre Holdings Limited,31.0,27.1981,27000.0
83,,,,3416000.0
84,,,,
85,,,,3416000.0
