,0,1,2,3
3,Amalgamated Regional Trading (Art) Holdings Limited,25.15,25.15,0.0
4,,,,
5,,,,
6,Ariston Holdings Limited,13.0,13.0,0.0
7,,,,
8,Bridgefort Capital Limited,10.0,10.0,0.0
9,,,,
10,Bridgefort Capital Limited Class B,29.3,29.3,0.0
11,,,,
12,British American Tobacco Zimbabwe Limited,6800.0,6289.975,6600.0
13,,,,
14,,,,
15,Cafca Limited,379.7775,379.7775,0.0
16,,,,
17,Cbz Holdings Limited,311.9333,305.0,18700.0
18,,,,
19,Cfi Holdings Limited,663.4393,663.4393,0.0
20,,,,
21,Dairibord Holdings Limited,160.1977,182.2973,3700.0
22,,,,
23,Delta Corporation Limited,1284.5129,1244.3835,873100.0
24,,,,
25,Ecocash Holdings Zimbabwe Limited,103.9665,101.6951,22300.0
26,,,,
27,Econet Wireless Zimbabwe Limited,425.8302,422.9484,497000.0
28,,,,
29,Edgars Stores Limited,30.1,30.1,0.0
30,,,,
31,Fbc Holdings Limited,170.0,170.0,0.0
32,,,,
33,Fidelity Life Assurance Limited,38.0,38.0,0.0
34,,,,
35,First Capital Bank Limited,42.0295,47.8355,65000.0
36,,,,
37,First Mutual Holdings Limited,25.0,25.0,0.0
38,,,,
39,First Mutual Properties Limited,27.6,31.4639,3600.0
40,,,,
41,General Beltings Holdings Limited,3.1,3.0618,13100.0
42,,,,
43,Getbucks Microfinance Bank Limited,26.75,26.75,200.0
44,,,,
45,Hippo Valley Estates Limited,1158.5968,1160.0,89400.0
46,,,,
47,Mashonaland Holdings Limited,18.5,21.0,600.0
48,,,,
49,Masimba Holdings Limited,253.0,290.95,2200.0
50,,,,
51,Meikles Limited,645.2,601.8028,21300.0
52,,,,
53,Nampak Zimbabwe Limited,31.0,31.0,0.0
54,,,,
55,National Tyre Services Limited,14.0,14.0,0.0
56,,,,
57,Nmbz Holdings Limited,75.0,75.0,0.0
58,,,,
59,Ok Zimbabwe Limited,89.3798,88.4182,184500.0
60,,,,
61,Proplastics Limited,195.4,195.4,0.0
62,,,,
63,Rainbow Tourism Group Limited,29.5522,30.0101,39700.0
64,,,,
65,Riozim Limited,230.0,230.0,0.0
66,,,,
67,Seed Co Limited,220.0,229.7175,8000.0
68,,,,
69,Starafricacorporation Limited,2.3467,2.4,238900.0
70,Tanganda Tea Company Limited,482.9966,470.0,1000.0
71,,,,
72,Truworths Limited,4.0,4.0,0.0
73,,,,
74,Tsl Limited,135.4,135.4,0.0
75,,,,
76,Turnall Holdings Limited,8.5,7.6,51758500.0
77,,,,
78,Unifreight Africa Limited,90.0,90.0,0.0
79,,,,
80,Willdale Limited,3.8869,3.8331,13300.0
81,,,,
82,Zb Financial Holdings Limited,106.525,106.525,0.0
83,,,,
84,Zeco Holdings Limited,0.0331,0.0331,0.0
85,,,,
86,Zimbabwe Newspapers (1980) Limited,5.98,6.56,600.0
87,,,,
88,Zimplow Holdings Limited,54.0,55.5079,15100.0
89,,,,
90,Zimre Holdings Limited,13.185,14.2588,1700.0
