,0,1,2,3,4
3,,,,,
4,1.0,Afdis Distillers Limited,1686.316,1686.316,0.0
5,,,,,
6,2.0,Amalgamated Regional Trading (Art) Holdings Limited,46,46.0,0.0
7,,,,,
8,,,,,
9,3.0,Ariston Holdings Limited,23.4847,23.5,40800.0
10,,,,,
11,4.0,Bridgefort Capital Limited,16.5909,16.5909,0.0
12,,,,,
13,5.0,Bridgefort Capital Limited Class B,33.65,33.65,0.0
14,,,,,
15,6.0,British American Tobacco Zimbabwe Limited,14044.99,14044.99,0.0
16,,,,,
17,,,,,
18,7.0,Cafca Limited,2399.6,2399.6,0.0
19,,,,,
20,8.0,Cbz Holdings Limited,800,800.0,200.0
21,,,,,
22,9.0,Cfi Holdings Limited,2200,2200.0,0.0
23,,,,,
24,10.0,Dairibord Holdings Limited,559.8545,565.4194,62000.0
25,,,,,
26,11.0,Delta Corporation Limited,2152.799,2191.456,51800.0
27,,,,,
28,12.0,Ecocash Holdings Zimbabwe Limited,143.8688,144.0769,3900.0
29,,,,,
30,13.0,Econet Wireless Zimbabwe Limited,470.0137,467.4328,1008800.0
31,,,,,
32,14.0,Edgars Stores Limited,110,110.0,0.0
33,,,,,
34,15.0,Fbc Holdings Limited,819.699,819.699,0.0
35,,,,,
36,16.0,Fidelity Life Assurance Limited,130,130.0,7900.0
37,,,,,
38,17.0,First Mutual Holdings Limited,170,169.9,100.0
39,,,,,
40,18.0,First Mutual Properties Limited,101.4057,101.4057,0.0
41,,,,,
42,19.0,General Beltings Holdings Limited,11.8,11.8,0.0
43,,,,,
44,20.0,Getbucks Microfinance Bank Limited,43,43.0,0.0
45,,,,,
46,21.0,Hippo Valley Estates Limited,1800,1800.0,500.0
47,,,,,
48,22.0,Mashonaland Holdings Limited,125,125.0,0.0
49,,,,,
50,23.0,Masimba Holdings Limited,600,510.0,20600.0
51,,,,,
52,24.0,Meikles Limited,690.1818,700.05,2300.0
53,,,,,
54,25.0,Nampak Zimbabwe Limited,147,147.0,0.0
55,,,,,
56,26.0,National Tyre Services Limited,21.2,21.2,0.0
57,,,,,
58,27.0,Nmbz Holdings Limited,167,167.0,0.0
59,,,,,
60,28.0,Ok Zimbabwe Limited,140.4126,140.8577,3900.0
61,,,,,
62,29.0,Proplastics Limited,444.95,444.95,0.0
63,,,,,
64,30.0,Rainbow Tourism Group Limited,145.0478,145.1,100.0
65,,,,,
66,31.0,Riozim Limited,521.85,521.85,0.0
67,,,,,
68,32.0,Seed Co Limited,1099.736,1098.992,1200.0
69,,,,,
70,33.0,Starafricacorporation Limited,5.0968,5.0011,126400.0
71,,,,,
72,34.0,Tanganda Tea Company Limited,1095,1026.567,4100.0
73,35.0,Truworths Limited,10,10.0,0.0
74,,,,,
75,36.0,Tsl Limited,523,523.0,0.0
76,,,,,
77,37.0,Turnall Holdings Limited,14,14.0,0.0
78,,,,,
79,38.0,Unifreight Africa Limited,204.65,204.65,0.0
80,,,,,
81,39.0,Willdale Limited,17.8,17.8,0.0
82,,,,,
83,40.0,Zb Financial Holdings Limited,635,635.0,0.0
84,,,,,
85,41.0,Zeco Holdings Limited,0.0331,0.0331,0.0
86,,,,,
87,42.0,Zimbabwe Newspapers (1980) Limited,10,10.0,0.0
88,,,,,
89,43.0,Zimre Holdings Limited,58,58.0,1400.0
