,0,1,2,3,4
3,,EQUITIES,,,
4,,,,,
5,1.0,Afdis Distillers Limited,660.0,660.0,0.0
6,,,,,
7,2.0,Amalgamated Regional Trading (Art) Holdings Limited,36.05,36.05,0.0
8,,,,,
9,,,,,
10,3.0,Ariston Holdings Limited,5.8,5.804,5000.0
11,,,,,
12,4.0,British American Tobacco Zimbabwe Limited,9199.9962,10514.4818,3300.0
13,,,,,
14,,,,,
15,5.0,Cafca Limited,1800.0,2000.0,400.0
16,,,,,
17,6.0,Cbz Holdings Limited,775.0,775.0,1200.0
18,,,,,
19,7.0,Cfi Holdings Limited,480.0,480.0,0.0
20,,,,,
21,8.0,Dairibord Holdings Limited,144.0,143.18,15000.0
22,,,,,
23,9.0,Delta Corporation Limited,1419.4069,1509.503,195600.0
24,,,,,
25,10.0,Ecocash Holdings Zimbabwe Limited,14.5117,14.6955,51500.0
26,,,,,
27,11.0,Econet Wireless Zimbabwe Limited,310.9946,308.4636,827400.0
28,,,,,
29,12.0,Fbc Holdings Limited,746.95,747.0,100.0
30,,,,,
31,13.0,Fidelity Life Assurance Limited,46.0,46.0,0.0
32,,,,,
33,14.0,First Mutual Holdings Limited,444.9967,440.0,893900.0
34,,,,,
35,15.0,First Mutual Properties Limited,99.7836,94.95,100.0
36,,,,,
37,16.0,General Beltings Holdings Limited,6.0,6.0,0.0
38,,,,,
39,17.0,Hippo Valley Estates Limited,637.0,609.95,2900.0
40,,,,,
41,18.0,Mashonaland Holdings Limited,150.0,145.0,15900.0
42,,,,,
43,19.0,Masimba Holdings Limited,316.0,363.3415,73800.0
44,,,,,
45,20.0,Nampak Zimbabwe Limited,51.1,55.0,62500.0
46,,,,,
47,21.0,National Tyre Services Limited,66.526,66.526,0.0
48,,,,,
49,22.0,Nmbz Holdings Limited,370.4605,370.4605,0.0
50,,,,,
51,23.0,Ok Zimbabwe Limited,35.2477,36.2669,86400.0
52,,,,,
53,24.0,Proplastics Limited,97.25,97.25,3400.0
54,,,,,
55,25.0,Rainbow Tourism Group Limited,65.15,65.15,0.0
56,,,,,
57,26.0,Riozim Limited,106.9,106.9,0.0
58,,,,,
59,27.0,Seed Co Limited,321.7383,300.0,21200.0
60,,,,,
61,28.0,Starafricacorporation Limited,2.9936,2.9936,0.0
62,,,,,
63,29.0,Tanganda Tea Company Limited,130.0029,130.1,4900.0
64,,,,,
65,30.0,Tsl Limited,169.6,169.6,0.0
66,,,,,
67,31.0,Turnall Holdings Limited,5.02,5.5,4400.0
68,,,,,
69,32.0,Unifreight Africa Limited,204.0,198.0,100.0
70,,,,,
71,33.0,Willdale Limited,2.4,2.5,1300.0
72,,,,,
73,34.0,Zb Financial Holdings Limited,351.0,352.5887,14100.0
74,,,,,
75,35.0,Zeco Holdings Limited,0.0018,0.0018,0.0
76,36.0,Zimbabwe Newspapers (1980) Limited,20.0,20.0,0.0
77,,,,,
78,37.0,Zimre Holdings Limited,29.0,29.0,0.0
