,0,1,2,3,4
3,,EQUITIES,,,
4,,,,,
5,1.0,Afdis Distillers Limited,4000.0,4000.0,0.0
6,,,,,
7,2.0,Amalgamated Regional Trading (Art) Holdings Limited,190.0,190.0,0.0
8,,,,,
9,,,,,
10,3.0,Ariston Holdings Limited,65.6316,65.8034,19400.0
11,,,,,
12,4.0,Bridgefort Capital Limited,35.0,35.0,0.0
13,,,,,
14,5.0,Bridgefort Capital Limited Class B,33.0,33.0,0.0
15,,,,,
16,6.0,British American Tobacco Zimbabwe Limited,46813.0,46813.0,0.0
17,,,,,
18,,,,,
19,7.0,Cafca Limited,8800.0,8800.0,0.0
20,,,,,
21,8.0,Cbz Holdings Limited,7649.2273,7950.0,200.0
22,,,,,
23,9.0,Cfi Holdings Limited,2600.0,2600.0,0.0
24,,,,,
25,10.0,Dairibord Holdings Limited,1000.0,1000.0,0.0
26,,,,,
27,11.0,Delta Corporation Limited,7747.5547,8263.9526,11400.0
28,,,,,
29,12.0,Ecocash Holdings Zimbabwe Limited,531.8859,609.6323,151500.0
30,,,,,
31,13.0,Econet Wireless Zimbabwe Limited,1844.8527,1800.0,26700.0
32,,,,,
33,14.0,Edgars Stores Limited,399.95,399.0,2500.0
34,,,,,
35,15.0,Fbc Holdings Limited,2800.0,2880.0,1000.0
36,,,,,
37,16.0,Fidelity Life Assurance Limited,622.0,622.0,0.0
38,,,,,
39,17.0,First Mutual Holdings Limited,3600.0,3600.0,0.0
40,,,,,
41,18.0,First Mutual Properties Limited,590.0,590.0,0.0
42,,,,,
43,19.0,General Beltings Holdings Limited,110.0,113.6893,10300.0
44,,,,,
45,20.0,Hippo Valley Estates Limited,5698.95,5697.1264,8700.0
46,,,,,
47,21.0,Mashonaland Holdings Limited,302.069,302.069,0.0
48,,,,,
49,22.0,Masimba Holdings Limited,2995.9189,2983.125,800.0
50,,,,,
51,23.0,Meikles Limited,2473.4948,2452.4943,17400.0
52,,,,,
53,24.0,Nampak Zimbabwe Limited,500.0,445.4545,1100.0
54,,,,,
55,25.0,National Tyre Services Limited,160.0,160.0,0.0
56,,,,,
57,26.0,Nmbz Holdings Limited,2900.0,2900.0,0.0
58,,,,,
59,27.0,Ok Zimbabwe Limited,580.6993,579.3528,39400.0
60,,,,,
61,28.0,Proplastics Limited,1399.0,1399.699,49300.0
62,,,,,
63,29.0,Rainbow Tourism Group Limited,367.65,367.65,200.0
64,,,,,
65,30.0,Riozim Limited,1190.25,1190.25,0.0
66,,,,,
67,31.0,Seed Co Limited,2350.4488,2350.4,33400.0
68,,,,,
69,32.0,Starafricacorporation Limited,7.2907,8.3048,223100.0
70,,,,,
71,33.0,Tanganda Tea Company Limited,1849.0303,1942.5,27500.0
72,,,,,
73,34.0,Truworths Limited,90.0,90.0,14000.0
74,,,,,
75,35.0,Tsl Limited,2175.0,2175.0,21500.0
76,36.0,Turnall Holdings Limited,65.0,65.0,0.0
77,,,,,
78,37.0,Unifreight Africa Limited,425.0,425.0,0.0
79,,,,,
80,38.0,Willdale Limited,54.809,54.8,5800.0
81,,,,,
82,39.0,Zb Financial Holdings Limited,2099.05,2099.15,100.0
83,,,,,
84,40.0,Zeco Holdings Limited,0.04,0.04,0.0
85,,,,,
86,41.0,Zimbabwe Newspapers (1980) Limited,60.0,60.0,0.0
87,,,,,
88,42.0,Zimre Holdings Limited,236.9,235.9592,9800.0
