,0,1,2,3
3,,,,
4,Afdis Distillers Limited,700.0,700.0,5900.0
5,,,,
6,Amalgamated Regional Trading (Art) Holdings Limited,17.0,17.0,0.0
7,,,,
8,,,,
9,Ariston Holdings Limited,4.0706,4.001,48900.0
10,,,,
11,Bridgefort Capital Limited,1.51,1.51,0.0
12,,,,
13,Bridgefort Capital Limited Class B,2.64,2.64,0.0
14,,,,
15,British American Tobacco Zimbabwe Limited,4552.9,4500.0,100.0
16,,,,
17,,,,
18,Cafca Limited,1500.0,1500.0,100.0
19,,,,
20,Cbz Holdings Limited,1504.2135,1504.2135,0.0
21,,,,
22,Cfi Holdings Limited,212.9,212.9,0.0
23,,,,
24,Dairibord Holdings Limited,305.0,305.0,0.0
25,,,,
26,Delta Corporation Limited,1400.1976,1400.5656,244900.0
27,,,,
28,Ecocash Holdings Zimbabwe Limited,44.3344,44.5101,15800.0
29,,,,
30,Econet Wireless Zimbabwe Limited,339.9364,350.0,7500.0
31,,,,
32,Fbc Holdings Limited,410.0433,350.0,100.0
33,,,,
34,Fidelity Life Assurance Limited,120.25,120.25,0.0
35,,,,
36,First Mutual Holdings Limited,210.0,210.0,0.0
37,,,,
38,First Mutual Properties Limited,38.1,38.1,0.0
39,,,,
40,General Beltings Holdings Limited,6.0,6.0,9000.0
41,,,,
42,Hippo Valley Estates Limited,820.9435,820.9435,0.0
43,,,,
44,Mashonaland Holdings Limited,44.15,44.15,0.0
45,,,,
46,Masimba Holdings Limited,259.9211,259.9211,0.0
47,,,,
48,Meikles Limited,595.0,595.0,0.0
49,,,,
50,Nampak Zimbabwe Limited,100.0,100.0,0.0
51,,,,
52,National Tyre Services Limited,25.0,25.0,0.0
53,,,,
54,Nmbz Holdings Limited,300.0001,316.4375,400.0
55,,,,
56,Ok Zimbabwe Limited,84.8703,89.7022,320600.0
57,,,,
58,Proplastics Limited,300.0,299.95,22900.0
59,,,,
60,Rainbow Tourism Group Limited,34.05,34.05,0.0
61,,,,
62,Riozim Limited,139.9608,139.9608,0.0
63,,,,
64,Seed Co Limited,345.9204,395.9553,64600.0
65,,,,
66,Starafricacorporation Limited,0.98,1.0,40200.0
67,,,,
68,Tanganda Tea Company Limited,380.0,380.0,0.0
69,,,,
70,Tsl Limited,300.0,300.0,9400.0
71,,,,
72,Turnall Holdings Limited,6.51,6.51,0.0
73,,,,
74,Unifreight Africa Limited,185.75,185.75,0.0
75,Willdale Limited,3.3217,3.3001,72000.0
76,,,,
77,Zb Financial Holdings Limited,867.3,867.3,0.0
78,,,,
79,Zeco Holdings Limited,0.0018,0.0018,0.0
80,,,,
81,Zimbabwe Newspapers (1980) Limited,5.51,4.6,9000.0
82,,,,
83,Zimre Holdings Limited,30.0,29.95,500000.0
84,,,,1371400.0
85,,,,
86,,,,1371400.0
