,0,1,2,3,4
3,1.0,Afdis Distillers Limited,807.5837,928.7,100.0
4,,,,,
5,2.0,Amalgamated Regional Trading (Art) Holdings Limited,71.0,71.0,0.0
6,,,,,
7,,,,,
8,3.0,Ariston Holdings Limited,8.0,8.0,12100.0
9,,,,,
10,4.0,Bridgefort Capital Limited,1.5,1.5,0.0
11,,,,,
12,5.0,Bridgefort Capital Limited Class B,2.64,2.64,0.0
13,,,,,
14,6.0,British American Tobacco Zimbabwe Limited,13200.0,13100.0,1100.0
15,,,,,
16,,,,,
17,7.0,Cafca Limited,2050.0,2050.0,0.0
18,,,,,
19,8.0,Cbz Holdings Limited,1301.364,1289.954,1300.0
20,,,,,
21,9.0,Cfi Holdings Limited,492.25,492.25,0.0
22,,,,,
23,10.0,Dairibord Holdings Limited,195.0048,195.05,1900.0
24,,,,,
25,11.0,Delta Corporation Limited,2009.154,1999.666,42400.0
26,,,,,
27,12.0,Ecocash Holdings Zimbabwe Limited,43.0,43.0,17500.0
28,,,,,
29,13.0,Econet Wireless Zimbabwe Limited,340.2484,385.332,2500.0
30,,,,,
31,14.0,Fbc Holdings Limited,1200.0,1200.991,23200.0
32,,,,,
33,15.0,Fidelity Life Assurance Limited,97.75,100.0,10000.0
34,,,,,
35,16.0,First Mutual Holdings Limited,449.95,449.95,0.0
36,,,,,
37,17.0,First Mutual Properties Limited,95.0,95.0,0.0
38,,,,,
39,18.0,General Beltings Holdings Limited,6.0,6.0,0.0
40,,,,,
41,19.0,Hippo Valley Estates Limited,926.6628,926.6628,0.0
42,,,,,
43,20.0,Mashonaland Holdings Limited,269.9167,269.9167,0.0
44,,,,,
45,21.0,Masimba Holdings Limited,298.0909,298.25,1600.0
46,,,,,
47,22.0,Meikles Limited,350.1718,350.1718,0.0
48,,,,,
49,23.0,Nampak Zimbabwe Limited,112.0,95.2,200.0
50,,,,,
51,24.0,National Tyre Services Limited,50.0,50.0,0.0
52,,,,,
53,25.0,Nmbz Holdings Limited,370.0008,370.0,79100.0
54,,,,,
55,26.0,Ok Zimbabwe Limited,74.25,63.15,180700.0
56,,,,,
57,27.0,Proplastics Limited,248.0,248.0,0.0
58,,,,,
59,28.0,Rainbow Tourism Group Limited,65.0,65.0,0.0
60,,,,,
61,29.0,Riozim Limited,130.0,130.0,0.0
62,,,,,
63,30.0,Seed Co Limited,505.0,504.85,1300.0
64,,,,,
65,31.0,Starafricacorporation Limited,2.4101,2.4535,29700.0
66,,,,,
67,32.0,Tanganda Tea Company Limited,359.7909,359.8971,1700.0
68,,,,,
69,33.0,Tsl Limited,253.0,253.0,0.0
70,,,,,
71,34.0,Turnall Holdings Limited,5.6669,5.68,2600.0
72,,,,,
73,35.0,Unifreight Africa Limited,250.0,250.0,0.0
74,36.0,Willdale Limited,6.2,6.2848,36300.0
75,,,,,
76,37.0,Zb Financial Holdings Limited,730.0,730.0,0.0
77,,,,,
78,38.0,Zeco Holdings Limited,0.0018,0.0018,0.0
79,,,,,
80,39.0,Zimbabwe Newspapers (1980) Limited,6.0,6.0,0.0
81,,,,,
82,40.0,Zimre Holdings Limited,45.0,45.0,0.0
