,0,1,2,3,4
3,,,,,
4,1.0,Afdis Distillers Limited,225,225.0,0.0
5,,,,,
6,2.0,Amalgamated Regional Trading (Art) Holdings Limited,9.02,9.02,1400.0
7,,,,,
8,,,,,
9,3.0,Ariston Holdings Limited,4.8167,4.85,1900.0
10,,,,,
11,4.0,Bridgefort Capital Limited,1.4007,1.4007,0.0
12,,,,,
13,5.0,Bridgefort Capital Limited Class B,1.3207,1.3207,0.0
14,,,,,
15,6.0,British American Tobacco Zimbabwe Limited,2601.305,2601.305,0.0
16,,,,,
17,,,,,
18,7.0,Cafca Limited,621.3121,621.3121,0.0
19,,,,,
20,8.0,Cbz Holdings Limited,365,365.02,2500.0
21,,,,,
22,9.0,Cfi Holdings Limited,130.05,130.05,0.0
23,,,,,
24,10.0,Dairibord Holdings Limited,102.25,102.25,0.0
25,,,,,
26,11.0,Delta Corporation Limited,710.1096,710.5422,22400.0
27,,,,,
28,12.0,Ecocash Holdings Zimbabwe Limited,30,29.4919,6200.0
29,,,,,
30,13.0,Econet Wireless Zimbabwe Limited,145.0061,144.8782,19700.0
31,,,,,
32,14.0,Fbc Holdings Limited,192,192.0,3500.0
33,,,,,
34,15.0,Fidelity Life Assurance Limited,50.6,50.6,0.0
35,,,,,
36,16.0,First Mutual Holdings Limited,226,226.0,0.0
37,,,,,
38,17.0,First Mutual Properties Limited,31.85,31.85,0.0
39,,,,,
40,18.0,General Beltings Holdings Limited,5,4.85,500.0
41,,,,,
42,19.0,Hippo Valley Estates Limited,350.05,350.05,0.0
43,,,,,
44,20.0,Mashonaland Holdings Limited,14.9,14.6045,25300.0
45,,,,,
46,21.0,Masimba Holdings Limited,155,155.0,0.0
47,,,,,
48,22.0,Meikles Limited,245,244.8995,20900.0
49,,,,,
50,23.0,Nampak Zimbabwe Limited,50,50.0,1800.0
51,,,,,
52,24.0,National Tyre Services Limited,12.8064,12.8064,0.0
53,,,,,
54,25.0,Nmbz Holdings Limited,165.6,144.0,305000.0
55,,,,,
56,26.0,Ok Zimbabwe Limited,58,57.0,2200.0
57,,,,,
58,27.0,Proplastics Limited,57,57.0,400.0
59,,,,,
60,28.0,Rainbow Tourism Group Limited,18.009,18.009,0.0
61,,,,,
62,29.0,Riozim Limited,55.25,63.0,800.0
63,,,,,
64,30.0,Seed Co Limited,134.2222,125.05,2400.0
65,,,,,
66,31.0,Starafricacorporation Limited,0.687,0.7331,391200.0
67,,,,,
68,32.0,Tanganda Tea Company Limited,199.25,199.2414,2900.0
69,,,,,
70,33.0,Tsl Limited,105.8532,106.0,200.0
71,,,,,
72,34.0,Turnall Holdings Limited,2.64,2.71,1700.0
73,,,,,
74,35.0,Unifreight Africa Limited,26,26.0,0.0
75,36.0,Willdale Limited,5.3139,5.02,67000.0
76,,,,,
77,37.0,Zb Financial Holdings Limited,253.95,253.95,0.0
78,,,,,
79,38.0,Zeco Holdings Limited,0.0018,0.0018,0.0
80,,,,,
81,39.0,Zimbabwe Newspapers (1980) Limited,4.002,4.002,0.0
82,,,,,
83,40.0,Zimre Holdings Limited,28.05,31.2687,9100.0
