,0,1,2,3,4
3,1.0,Afdis Distillers Limited,4000.0,4000.0,0.0
4,,,,,
5,2.0,Amalgamated Regional Trading (Art) Holdings Limited,160.0,171.0909,1100.0
6,,,,,
7,,,,,
8,3.0,Ariston Holdings Limited,89.0518,89.0,900.0
9,,,,,
10,4.0,Bridgefort Capital Limited,40.0,35.0,100.0
11,,,,,
12,5.0,Bridgefort Capital Limited Class B,33.0,33.0,0.0
13,,,,,
14,6.0,British American Tobacco Zimbabwe Limited,46813.0,46813.0,0.0
15,,,,,
16,,,,,
17,7.0,Cafca Limited,8744.85,8744.85,51100.0
18,,,,,
19,8.0,Cbz Holdings Limited,10190.0,10190.0,0.0
20,,,,,
21,9.0,Cfi Holdings Limited,2600.0,2600.0,0.0
22,,,,,
23,10.0,Dairibord Holdings Limited,1059.8052,1168.35,300.0
24,,,,,
25,11.0,Delta Corporation Limited,6825.8422,7016.8783,480500.0
26,,,,,
27,12.0,Ecocash Holdings Zimbabwe Limited,565.0,565.1377,108900.0
28,,,,,
29,13.0,Econet Wireless Zimbabwe Limited,1730.1515,1687.4485,20100.0
30,,,,,
31,14.0,Edgars Stores Limited,437.0226,400.0,28000.0
32,,,,,
33,15.0,Fbc Holdings Limited,2800.0,2800.0497,158200.0
34,,,,,
35,16.0,Fidelity Life Assurance Limited,540.9,622.0,100.0
36,,,,,
37,17.0,First Mutual Holdings Limited,3600.0,3600.0,0.0
38,,,,,
39,18.0,First Mutual Properties Limited,590.0,590.0,0.0
40,,,,,
41,19.0,General Beltings Holdings Limited,138.95,137.0488,4000.0
42,,,,,
43,20.0,Hippo Valley Estates Limited,5700.0,5699.95,8100.0
44,,,,,
45,21.0,Mashonaland Holdings Limited,220.4,249.8557,20100.0
46,,,,,
47,22.0,Masimba Holdings Limited,2996.95,2995.0,13600.0
48,,,,,
49,23.0,Meikles Limited,2711.75,2463.9306,14400.0
50,,,,,
51,24.0,Nampak Zimbabwe Limited,500.0,500.0,100.0
52,,,,,
53,25.0,National Tyre Services Limited,140.0,160.0,100.0
54,,,,,
55,26.0,Nmbz Holdings Limited,2900.0,2900.0,0.0
56,,,,,
57,27.0,Ok Zimbabwe Limited,671.6667,637.256,478700.0
58,,,,,
59,28.0,Proplastics Limited,1422.5401,1422.55,14300.0
60,,,,,
61,29.0,Rainbow Tourism Group Limited,430.15,366.65,1000.0
62,,,,,
63,30.0,Riozim Limited,1190.25,1190.25,0.0
64,,,,,
65,31.0,Seed Co Limited,2372.0,2372.0,0.0
66,,,,,
67,32.0,Starafricacorporation Limited,8.0998,8.0266,339600.0
68,,,,,
69,33.0,Tanganda Tea Company Limited,2006.2,1973.975,200.0
70,,,,,
71,34.0,Truworths Limited,75.0,75.0,0.0
72,,,,,
73,35.0,Tsl Limited,2699.9,2699.9,0.0
74,36.0,Turnall Holdings Limited,69.588,67.359,3900.0
75,,,,,
76,37.0,Unifreight Africa Limited,400.0,400.0,100.0
77,,,,,
78,38.0,Willdale Limited,55.0,54.9586,29000.0
79,,,,,
80,39.0,Zb Financial Holdings Limited,2099.0,2099.05,300.0
81,,,,,
82,40.0,Zeco Holdings Limited,0.04,0.04,0.0
83,,,,,
84,41.0,Zimbabwe Newspapers (1980) Limited,70.0,70.0,700.0
85,,,,,
86,42.0,Zimre Holdings Limited,198.5,205.9596,9900.0
