,0,1,2,3
3,Afdis Distillers Limited,700.3829,700.0,17100.0
4,,,,
5,Amalgamated Regional Trading (Art) Holdings Limited,10.0,10.05,1000.0
6,,,,
7,,,,
8,Ariston Holdings Limited,3.9974,4.0,7000.0
9,,,,
10,Bridgefort Capital Limited,3.22,3.22,0.0
11,,,,
12,Bridgefort Capital Limited Class B,2.64,2.64,0.0
13,,,,
14,British American Tobacco Zimbabwe Limited,4500.0,5174.95,1000.0
15,,,,
16,,,,
17,Cafca Limited,1300.0,1490.0,100.0
18,,,,
19,Cbz Holdings Limited,1350.0,1515.0,400.0
20,,,,
21,Cfi Holdings Limited,212.9,212.9,0.0
22,,,,
23,Dairibord Holdings Limited,152.2,175.0,554400.0
24,,,,
25,Delta Corporation Limited,1306.7549,1392.0952,1486700.0
26,,,,
27,Ecocash Holdings Zimbabwe Limited,44.1126,43.4976,157200.0
28,,,,
29,Econet Wireless Zimbabwe Limited,344.2568,344.7818,1175800.0
30,,,,
31,Fbc Holdings Limited,295.0,295.0,0.0
32,,,,
33,Fidelity Life Assurance Limited,120.75,120.75,0.0
34,,,,
35,First Mutual Holdings Limited,200.0,205.0,8000.0
36,,,,
37,First Mutual Properties Limited,37.95,37.95,0.0
38,,,,
39,General Beltings Holdings Limited,5.02,5.0,37000.0
40,,,,
41,Hippo Valley Estates Limited,612.0,612.0,0.0
42,,,,
43,Mashonaland Holdings Limited,27.0,26.0,2800.0
44,,,,
45,Masimba Holdings Limited,155.0,155.0,0.0
46,,,,
47,Meikles Limited,642.0,691.0,100.0
48,,,,
49,Nampak Zimbabwe Limited,115.0,115.0,600.0
50,,,,
51,National Tyre Services Limited,25.0,25.0,0.0
52,,,,
53,Nmbz Holdings Limited,220.704,220.704,0.0
54,,,,
55,Ok Zimbabwe Limited,54.9866,50.4974,2131300.0
56,,,,
57,Proplastics Limited,80.5,80.5,100000.0
58,,,,
59,Rainbow Tourism Group Limited,30.0,30.0,0.0
60,,,,
61,Riozim Limited,83.0,87.25,100.0
62,,,,
63,Seed Co Limited,247.0,275.0342,74300.0
64,,,,
65,Starafricacorporation Limited,0.8096,0.7524,1079600.0
66,,,,
67,Tanganda Tea Company Limited,400.0,410.0,400.0
68,,,,
69,Tsl Limited,228.1,262.3,38400.0
70,,,,
71,Turnall Holdings Limited,4.5,5.0,2800.0
72,,,,
73,Unifreight Africa Limited,57.6,57.6,0.0
74,Willdale Limited,3.7378,3.9263,12000.0
75,,,,
76,Zb Financial Holdings Limited,822.0,929.0948,11600.0
77,,,,
78,Zeco Holdings Limited,0.0018,0.0018,0.0
79,,,,
80,Zimbabwe Newspapers (1980) Limited,5.2,5.2,0.0
81,,,,
82,Zimre Holdings Limited,28.0,28.0225,37800.0
83,,,,6937500.0
84,,,,
85,,,,6937500.0
