,0,1,2,3,4
3,,EQUITIES,EQUITIES,,
4,,,,,
5,1.0,Afdis Distillers Limited,263.4,263.0,200.0
6,,,,,
7,2.0,African Sun Limited,32,32.0,1200.0
8,,,,,
9,3.0,Amalgamated Regional Trading (Art) Holdings Limited,18.9524,18.0,100.0
10,,,,,
11,,,,,
12,4.0,Ariston Holdings Limited,4.7511,4.5792,3214000.0
13,,,,,
14,5.0,Axia Corporation Limited,99.0143,103.4046,69800.0
15,,,,,
16,6.0,Bridgefort Capital Limited,8,8.0,0.0
17,,,,,
18,7.0,Bridgefort Capital Limited Class B,26,26.0,0.0
19,,,,,
20,8.0,British American Tobacco Zimbabwe Limited,2779.6,2779.6,0.0
21,,,,,
22,,,,,
23,9.0,Cafca Limited,230.1,264.6,100.0
24,,,,,
25,10.0,Cbz Holdings Limited,148.0556,147.0,200.0
26,,,,,
27,11.0,Cfi Holdings Limited,430,430.0,0.0
28,,,,,
29,12.0,Dairibord Holdings Limited,52.05,59.85,26100.0
30,,,,,
31,13.0,Delta Corporation Limited,404.0348,405.7948,722100.0
32,,,,,
33,14.0,Ecocash Holdings Zimbabwe Limited,51.4838,51.5173,5500.0
34,,,,,
35,15.0,Econet Wireless Zimbabwe Limited,136.6673,135.7616,162800.0
36,,,,,
37,16.0,Edgars Stores Limited,9.6,9.6,4400.0
38,,,,,
39,17.0,Fbc Holdings Limited,60.4675,60.4675,0.0
40,,,,,
41,18.0,Fidelity Life Assurance Limited,24,24.0,1300.0
42,,,,,
43,19.0,First Capital Bank Limited,13.099,13.2,86700.0
44,,,,,
45,20.0,First Mutual Holdings Limited,19.05,19.05,0.0
46,,,,,
47,21.0,First Mutual Properties Limited,15,14.9955,4400.0
48,,,,,
49,22.0,General Beltings Holdings Limited,1.7445,1.7475,62400.0
50,,,,,
51,23.0,Getbucks Microfinance Bank Limited,21.95,21.52,500.0
52,,,,,
53,24.0,Hippo Valley Estates Limited,370.35,400.0,200.0
54,,,,,
55,25.0,Innscor Africa Limited,742.3956,728.646,230100.0
56,,,,,
57,26.0,Mashonaland Holdings Limited,8.69,8.0073,9500.0
58,,,,,
59,27.0,Masimba Holdings Limited,99.6955,114.6,4100.0
60,,,,,
61,28.0,Meikles Limited,161.25,161.4167,1500.0
62,,,,,
63,29.0,Nampak Zimbabwe Limited,12.5556,12.105,1000.0
64,,,,,
65,30.0,National Tyre Services Limited,10.2,10.2,0.0
66,,,,,
67,31.0,Nmbz Holdings Limited,36.4,35.9792,20200.0
68,,,,,
69,32.0,Ok Zimbabwe Limited,40.0551,43.5959,1246000.0
70,,,,,
71,33.0,Proplastics Limited,51.3,58.95,281300.0
72,,,,,
73,34.0,Rainbow Tourism Group Limited,12,12.0,300.0
74,35.0,Riozim Limited,140.1,140.1,0.0
75,,,,,
76,36.0,Seed Co Limited,189.75,218.2,9100.0
77,,,,,
78,37.0,Starafricacorporation Limited,1.9604,1.8835,29700.0
79,,,,,
80,38.0,Tanganda Tea Company Limited,155.3604,155.2483,14500.0
81,,,,,
82,39.0,Truworths Limited,2.4325,2.5,10000.0
83,,,,,
84,40.0,Tsl Limited,50.2,50.2711,231300.0
85,,,,,
86,41.0,Turnall Holdings Limited,4,4.44,22000.0
87,,,,,
88,42.0,Unifreight Africa Limited,51.7,51.7,0.0
89,,,,,
90,43.0,Willdale Limited,3.1,3.05,3400.0
91,,,,,
92,44.0,Zb Financial Holdings Limited,112.95,112.95,0.0
93,,,,,
94,45.0,Zeco Holdings Limited,0.0331,0.0331,0.0
95,,,,,
96,46.0,Zimbabwe Newspapers (1980) Limited,3.2098,3.4367,300.0
97,,,,,
98,47.0,Zimplow Holdings Limited,22.9872,22.95,1900.0
99,,,,,
100,48.0,Zimre Holdings Limited,6.8,7.0738,4800.0
