,0,1,2,3
3,Amalgamated Regional Trading (Art) Holdings Limited,47.0,46.3918,12200.0
4,,,,
5,,,,
6,Ariston Holdings Limited,16.892,17.2522,9000.0
7,,,,
8,Bridgefort Capital Limited,13.25,13.25,0.0
9,,,,
10,Bridgefort Capital Limited Class B,29.3,29.3,0.0
11,,,,
12,British American Tobacco Zimbabwe Limited,9463.9968,9464.0,8900.0
13,,,,
14,,,,
15,Cafca Limited,502.55,502.55,0.0
16,,,,
17,Cbz Holdings Limited,2400.0,2760.0,100.0
18,,,,
19,Cfi Holdings Limited,1685.15,1685.15,0.0
20,,,,
21,Dairibord Holdings Limited,490.0,500.046,8700.0
22,,,,
23,Delta Corporation Limited,4020.9901,3915.5507,34500.0
24,,,,
25,Ecocash Holdings Zimbabwe Limited,200.0,197.1022,72000.0
26,,,,
27,Econet Wireless Zimbabwe Limited,1197.3877,1087.1671,400200.0
28,,,,
29,Edgars Stores Limited,80.0,80.0,0.0
30,,,,
31,Fbc Holdings Limited,356.5,409.95,18300.0
32,,,,
33,Fidelity Life Assurance Limited,63.0,63.0,0.0
34,,,,
35,First Mutual Holdings Limited,86.25,75.0001,111800.0
36,,,,
37,First Mutual Properties Limited,78.9,90.7,1000.0
38,,,,
39,General Beltings Holdings Limited,5.7325,5.7325,0.0
40,,,,
41,Getbucks Microfinance Bank Limited,32.8597,33.5,700.0
42,,,,
43,Hippo Valley Estates Limited,2500.0,2506.8627,5100.0
44,,,,
45,Mashonaland Holdings Limited,85.967,92.0,3100.0
46,,,,
47,Masimba Holdings Limited,420.0642,420.15,300.0
48,,,,
49,Meikles Limited,2400.0,2400.9009,22200.0
50,,,,
51,Nampak Zimbabwe Limited,59.5,59.5364,397300.0
52,,,,
53,National Tyre Services Limited,16.1,16.1,0.0
54,,,,
55,Nmbz Holdings Limited,156.6917,160.5,2300.0
56,,,,
57,Ok Zimbabwe Limited,305.1243,306.4242,55500.0
58,,,,
59,Proplastics Limited,450.0,450.0,1113700.0
60,,,,
61,Rainbow Tourism Group Limited,80.0,79.4,1000.0
62,,,,
63,Riozim Limited,368.0,368.0,0.0
64,,,,
65,Seed Co Limited,2081.6395,2080.0,1000.0
66,,,,
67,Starafricacorporation Limited,6.152,6.16,51200.0
68,,,,
69,Tanganda Tea Company Limited,1681.9397,1495.8462,2600.0
70,Truworths Limited,9.0,7.9554,27600.0
71,,,,
72,Tsl Limited,700.0,700.0,18800.0
73,,,,
74,Turnall Holdings Limited,11.5,11.5,0.0
75,,,,
76,Unifreight Africa Limited,140.0,150.0,300.0
77,,,,
78,Willdale Limited,10.5726,10.6,800.0
79,,,,
80,Zb Financial Holdings Limited,638.75,638.75,0.0
81,,,,
82,Zeco Holdings Limited,0.0331,0.0331,0.0
83,,,,
84,Zimbabwe Newspapers (1980) Limited,8.4,9.0,600.0
85,,,,
86,Zimplow Holdings Limited,109.955,111.2853,38900.0
87,,,,
88,Zimre Holdings Limited,48.2757,48.0318,55000.0
