,0,1,2,3,4
3,2.0,Amalgamated Regional Trading (Art) Holdings Limited,8.0,8.0,1100.0
4,,,,,
5,,,,,
6,3.0,Ariston Holdings Limited,4.0,4.0,16200.0
7,,,,,
8,4.0,Bridgefort Capital Limited,1.4007,1.4007,0.0
9,,,,,
10,5.0,Bridgefort Capital Limited Class B,1.3207,1.3207,0.0
11,,,,,
12,6.0,British American Tobacco Zimbabwe Limited,2184.95,2099.95,300.0
13,,,,,
14,,,,,
15,7.0,Cafca Limited,621.3121,621.3121,0.0
16,,,,,
17,8.0,Cbz Holdings Limited,405.9265,405.9265,0.0
18,,,,,
19,9.0,Cfi Holdings Limited,160.0,160.0,0.0
20,,,,,
21,10.0,Dairibord Holdings Limited,81.0,93.0,100.0
22,,,,,
23,11.0,Delta Corporation Limited,911.0897,924.6991,44300.0
24,,,,,
25,12.0,Ecocash Holdings Zimbabwe Limited,21.068,23.0521,11900.0
26,,,,,
27,13.0,Econet Wireless Zimbabwe Limited,172.4143,183.6853,140400.0
28,,,,,
29,14.0,Fbc Holdings Limited,195.4755,195.4755,0.0
30,,,,,
31,15.0,Fidelity Life Assurance Limited,118.45,118.45,0.0
32,,,,,
33,16.0,First Mutual Holdings Limited,205.0,205.0,0.0
34,,,,,
35,17.0,First Mutual Properties Limited,42.0,42.0,0.0
36,,,,,
37,18.0,General Beltings Holdings Limited,5.04,5.04,0.0
38,,,,,
39,19.0,Hippo Valley Estates Limited,482.9655,482.9655,0.0
40,,,,,
41,20.0,Mashonaland Holdings Limited,14.05,14.05,0.0
42,,,,,
43,21.0,Masimba Holdings Limited,153.997,153.997,0.0
44,,,,,
45,22.0,Meikles Limited,485.0,485.0,48600.0
46,,,,,
47,23.0,Nampak Zimbabwe Limited,42.6833,42.6833,0.0
48,,,,,
49,24.0,National Tyre Services Limited,12.8064,12.8064,0.0
50,,,,,
51,25.0,Nmbz Holdings Limited,186.0,186.0,0.0
52,,,,,
53,26.0,Ok Zimbabwe Limited,50.9894,44.1948,963900.0
54,,,,,
55,27.0,Proplastics Limited,62.6195,62.6195,0.0
56,,,,,
57,28.0,Rainbow Tourism Group Limited,24.3182,25.0,10700.0
58,,,,,
59,29.0,Riozim Limited,63.0,63.0,0.0
60,,,,,
61,30.0,Seed Co Limited,171.8873,171.85,17700.0
62,,,,,
63,31.0,Starafricacorporation Limited,0.72,0.7026,1318800.0
64,,,,,
65,32.0,Tanganda Tea Company Limited,132.0,149.25,8800.0
66,,,,,
67,33.0,Tsl Limited,110.0,110.0,0.0
68,,,,,
69,34.0,Turnall Holdings Limited,3.0,3.2,100.0
70,,,,,
71,35.0,Unifreight Africa Limited,33.35,33.35,0.0
72,36.0,Willdale Limited,4.0,4.0,30500.0
73,,,,,
74,37.0,Zb Financial Holdings Limited,179.4375,179.0,400.0
75,,,,,
76,38.0,Zeco Holdings Limited,0.0018,0.0018,0.0
77,,,,,
78,39.0,Zimbabwe Newspapers (1980) Limited,4.66,4.66,0.0
79,,,,,
80,40.0,Zimre Holdings Limited,33.24,30.1992,24000.0
