,0,1,2,3
3,EQUITIES,,,
4,,,,
5,Afdis Distillers Limited,850.0,970.0,8000.0
6,,,,
7,Amalgamated Regional Trading (Art) Holdings Limited,30.0,34.5,1500.0
8,,,,
9,,,,
10,Ariston Holdings Limited,15.75,15.75,2600.0
11,,,,
12,Bridgefort Capital Limited,10.05,11.55,600.0
13,,,,
14,Bridgefort Capital Limited Class B,29.3,29.3,0.0
15,,,,
16,British American Tobacco Zimbabwe Limited,5406.25,5406.25,0.0
17,,,,
18,,,,
19,Cafca Limited,421.5475,421.5475,0.0
20,,,,
21,Cbz Holdings Limited,400.0,460.0,20000.0
22,,,,
23,Cfi Holdings Limited,705.9196,811.8,3000.0
24,,,,
25,Dairibord Holdings Limited,276.55,318.0,2000.0
26,,,,
27,Delta Corporation Limited,1928.6167,1964.8726,620900.0
28,,,,
29,Ecocash Holdings Zimbabwe Limited,133.9805,134.6713,15700.0
30,,,,
31,Econet Wireless Zimbabwe Limited,568.0412,595.127,37100.0
32,,,,
33,Edgars Stores Limited,50.8448,50.8448,0.0
34,,,,
35,Fbc Holdings Limited,215.0,215.0,0.0
36,,,,
37,Fidelity Life Assurance Limited,63.0,63.0,0.0
38,,,,
39,First Mutual Holdings Limited,33.05,38.0,100.0
40,,,,
41,First Mutual Properties Limited,38.7917,37.0,100.0
42,,,,
43,General Beltings Holdings Limited,4.085,4.085,100.0
44,,,,
45,Getbucks Microfinance Bank Limited,30.7,30.7,0.0
46,,,,
47,Hippo Valley Estates Limited,1500.2104,1500.0,57800.0
48,,,,
49,Mashonaland Holdings Limited,33.3396,37.6379,89200.0
50,,,,
51,Masimba Holdings Limited,341.0,341.0,0.0
52,,,,
53,Meikles Limited,1110.3968,1110.3968,0.0
54,,,,
55,Nampak Zimbabwe Limited,40.0,40.0,0.0
56,,,,
57,National Tyre Services Limited,16.1,16.1,17200.0
58,,,,
59,Nmbz Holdings Limited,98.0,108.7854,42500.0
60,,,,
61,Ok Zimbabwe Limited,155.2826,156.1307,403600.0
62,,,,
63,Proplastics Limited,344.9999,396.7,12400.0
64,,,,
65,Rainbow Tourism Group Limited,44.25,50.0,200.0
66,,,,
67,Riozim Limited,254.002,253.0,2500.0
68,,,,
69,Seed Co Limited,560.4091,560.0,1200.0
70,,,,
71,Starafricacorporation Limited,3.0852,3.1506,1045900.0
72,,,,
73,Tanganda Tea Company Limited,746.4546,730.0488,33800.0
74,Truworths Limited,5.8,5.8,0.0
75,,,,
76,Tsl Limited,198.1333,197.9921,54600.0
77,,,,
78,Turnall Holdings Limited,9.5,10.0,6100.0
79,,,,
80,Unifreight Africa Limited,99.0,113.0,200.0
81,,,,
82,Willdale Limited,5.0414,5.0,65700.0
83,,,,
84,Zb Financial Holdings Limited,138.05,158.75,100.0
85,,,,
86,Zeco Holdings Limited,0.0331,0.0331,0.0
87,,,,
88,Zimbabwe Newspapers (1980) Limited,8.67,8.67,0.0
89,,,,
90,Zimplow Holdings Limited,95.0,92.49,500.0
91,,,,
92,Zimre Holdings Limited,17.0502,17.8015,53400.0
93,,,,2598600.0
94,,,,
95,,,,2598600.0
