,0,1,2,3
3,EQUITIES,,,
4,,,,
5,Afdis Distillers Limited,280.0,280.0,232100.0
6,,,,
7,African Sun Limited,90.9298,90.4939,261200.0
8,,,,
9,Amalgamated Regional Trading (Art) Holdings Limited,25.9,25.9,0.0
10,,,,
11,,,,
12,Ariston Holdings Limited,11.2,11.001,35300.0
13,,,,
14,Bridgefort Capital Limited,9.2,9.22,700.0
15,,,,
16,Bridgefort Capital Limited Class B,29.3,29.3,0.0
17,,,,
18,British American Tobacco Zimbabwe Limited,2770.0,2770.0,500.0
19,,,,
20,,,,
21,Cafca Limited,349.85,349.85,0.0
22,,,,
23,Cbz Holdings Limited,140.0519,160.0,100.0
24,,,,
25,Cfi Holdings Limited,588.8,588.8,0.0
26,,,,
27,Dairibord Holdings Limited,90.0,90.0,600.0
28,,,,
29,Delta Corporation Limited,592.0574,600.9377,203000.0
30,,,,
31,Ecocash Holdings Zimbabwe Limited,68.95,69.049,367300.0
32,,,,
33,Econet Wireless Zimbabwe Limited,192.6211,207.6504,123800.0
34,,,,
35,Edgars Stores Limited,16.5,16.5499,184300.0
36,,,,
37,Fbc Holdings Limited,83.05,83.05,0.0
38,,,,
39,Fidelity Life Assurance Limited,29.0,30.0,200.0
40,,,,
41,First Capital Bank Limited,17.9,17.9884,1364600.0
42,,,,
43,First Mutual Holdings Limited,19.5,19.5,10500.0
44,,,,
45,First Mutual Properties Limited,15.5,15.45,100.0
46,,,,
47,General Beltings Holdings Limited,1.9,1.9,100.0
48,,,,
49,Getbucks Microfinance Bank Limited,23.0,23.0,0.0
50,,,,
51,Hippo Valley Estates Limited,500.0108,500.0108,0.0
52,,,,
53,Mashonaland Holdings Limited,10.2857,10.3,1600.0
54,,,,
55,Masimba Holdings Limited,118.0,118.0,25800.0
56,,,,
57,Meikles Limited,206.05,206.05,0.0
58,,,,
59,Nampak Zimbabwe Limited,28.0,28.0,2000.0
60,,,,
61,National Tyre Services Limited,12.5,12.5,0.0
62,,,,
63,Nmbz Holdings Limited,42.0,42.0,0.0
64,,,,
65,Ok Zimbabwe Limited,57.282,57.2474,1193800.0
66,,,,
67,Proplastics Limited,70.0,71.1128,61600.0
68,,,,
69,Rainbow Tourism Group Limited,14.0,14.0,0.0
70,,,,
71,Riozim Limited,184.0,184.0,0.0
72,,,,
73,Seed Co Limited,199.3169,200.0,47100.0
74,Starafricacorporation Limited,1.7228,1.6547,24800.0
75,,,,
76,Tanganda Tea Company Limited,299.6556,299.6556,0.0
77,,,,
78,Truworths Limited,2.8,2.3825,743500.0
79,,,,
80,Tsl Limited,74.05,74.05,0.0
81,,,,
82,Turnall Holdings Limited,7.55,8.0,800.0
83,,,,
84,Unifreight Africa Limited,63.0,63.0,0.0
85,,,,
86,Willdale Limited,3.5,3.5,1200.0
87,,,,
88,Zb Financial Holdings Limited,118.0,118.0,0.0
89,,,,
90,Zeco Holdings Limited,0.0331,0.0331,0.0
91,,,,
92,Zimbabwe Newspapers (1980) Limited,5.7959,5.81,200.0
93,,,,
94,Zimplow Holdings Limited,34.15,34.15,0.0
95,,,,
96,Zimre Holdings Limited,11.5,11.5363,6200.0
97,,,,4893000.0
98,,,,
99,,,,4893000.0
