,0,1,2,3
3,EQUITIES,,,
4,,,,
5,Afdis Distillers Limited,1115.0,1115.0,4600.0
6,,,,
7,Amalgamated Regional Trading (Art) Holdings Limited,40.6667,41.0,100.0
8,,,,
9,,,,
10,Ariston Holdings Limited,17.9915,17.7068,19100.0
11,,,,
12,Bridgefort Capital Limited,11.55,11.55,0.0
13,,,,
14,Bridgefort Capital Limited Class B,29.3,29.3,0.0
15,,,,
16,British American Tobacco Zimbabwe Limited,5400.0,5400.0013,111900.0
17,,,,
18,,,,
19,Cafca Limited,437.0379,502.55,100.0
20,,,,
21,Cbz Holdings Limited,804.5,925.15,3100.0
22,,,,
23,Cfi Holdings Limited,933.55,1073.55,100.0
24,,,,
25,Dairibord Holdings Limited,388.0,388.0,3200.0
26,,,,
27,Delta Corporation Limited,2342.1562,2342.0794,175600.0
28,,,,
29,Ecocash Holdings Zimbabwe Limited,138.0048,140.5268,147500.0
30,,,,
31,Econet Wireless Zimbabwe Limited,851.082,897.6191,61700.0
32,,,,
33,Edgars Stores Limited,50.0019,50.0019,0.0
34,,,,
35,Fbc Holdings Limited,215.0481,215.0481,0.0
36,,,,
37,Fidelity Life Assurance Limited,63.0,63.0,0.0
38,,,,
39,First Mutual Holdings Limited,57.5,57.5,0.0
40,,,,
41,First Mutual Properties Limited,43.7143,44.0,600.0
42,,,,
43,General Beltings Holdings Limited,4.0002,4.0002,0.0
44,,,,
45,Getbucks Microfinance Bank Limited,32.7263,32.7263,0.0
46,,,,
47,Hippo Valley Estates Limited,1601.05,1602.0,100.0
48,,,,
49,Mashonaland Holdings Limited,51.1,58.6537,10800.0
50,,,,
51,Masimba Holdings Limited,342.1,342.1,0.0
52,,,,
53,Meikles Limited,1172.9684,1173.0448,9600.0
54,,,,
55,Nampak Zimbabwe Limited,40.0,42.05,100.0
56,,,,
57,National Tyre Services Limited,16.1,16.1,0.0
58,,,,
59,Nmbz Holdings Limited,100.0,100.0,0.0
60,,,,
61,Ok Zimbabwe Limited,201.1866,201.0536,51300.0
62,,,,
63,Proplastics Limited,382.9325,380.0001,2000100.0
64,,,,
65,Rainbow Tourism Group Limited,61.65,66.2025,6100.0
66,,,,
67,Riozim Limited,290.0,281.5948,5800.0
68,,,,
69,Seed Co Limited,970.0,1115.4173,12700.0
70,,,,
71,Starafricacorporation Limited,4.4129,4.4345,437400.0
72,,,,
73,Tanganda Tea Company Limited,1065.5933,1065.6495,9600.0
74,Truworths Limited,6.9,6.9,0.0
75,,,,
76,Tsl Limited,345.0,396.0033,24000.0
77,,,,
78,Turnall Holdings Limited,10.0,10.05,1000.0
79,,,,
80,Unifreight Africa Limited,113.0,125.0,2000.0
81,,,,
82,Willdale Limited,5.9718,6.5786,1400.0
83,,,,
84,Zb Financial Holdings Limited,277.55,319.15,100.0
85,,,,
86,Zeco Holdings Limited,0.0331,0.0331,0.0
87,,,,
88,Zimbabwe Newspapers (1980) Limited,10.0,10.0,0.0
89,,,,
90,Zimplow Holdings Limited,75.0108,83.2375,6000.0
91,,,,
92,Zimre Holdings Limited,26.0,26.45,10000.0
93,,,,3115700.0
94,,,,
95,,,,3115700.0
