,0,1,2,3
3,EQUITIES,,,
4,,,,
5,Afdis Distillers Limited,298.4585,298.4585,0.0
6,,,,
7,African Sun Limited,90.0,91.2979,4700.0
8,,,,
9,Amalgamated Regional Trading (Art) Holdings Limited,29.6,29.6,900.0
10,,,,
11,,,,
12,Ariston Holdings Limited,11.0,10.4263,86600.0
13,,,,
14,Bridgefort Capital Limited,9.2053,9.2053,0.0
15,,,,
16,Bridgefort Capital Limited Class B,29.3,29.3,0.0
17,,,,
18,British American Tobacco Zimbabwe Limited,2707.5,2699.0,7100.0
19,,,,
20,,,,
21,Cafca Limited,360.0,360.0,0.0
22,,,,
23,Cbz Holdings Limited,178.5217,178.55,800.0
24,,,,
25,Cfi Holdings Limited,588.8,588.8,0.0
26,,,,
27,Dairibord Holdings Limited,93.001,93.001,0.0
28,,,,
29,Delta Corporation Limited,804.0014,803.597,363100.0
30,,,,
31,Ecocash Holdings Zimbabwe Limited,83.9736,90.0,131300.0
32,,,,
33,Econet Wireless Zimbabwe Limited,284.7869,285.335,498200.0
34,,,,
35,Edgars Stores Limited,20.0,20.0146,20600.0
36,,,,
37,Fbc Holdings Limited,85.5352,87.05,233200.0
38,,,,
39,Fidelity Life Assurance Limited,30.0,30.0,0.0
40,,,,
41,First Capital Bank Limited,25.1992,28.95,432600.0
42,,,,
43,First Mutual Holdings Limited,19.5,20.0,1000.0
44,,,,
45,First Mutual Properties Limited,15.8495,15.6667,6000.0
46,,,,
47,General Beltings Holdings Limited,1.96,2.0,5700.0
48,,,,
49,Getbucks Microfinance Bank Limited,23.0,23.0,0.0
50,,,,
51,Hippo Valley Estates Limited,570.0,570.0,10100.0
52,,,,
53,Mashonaland Holdings Limited,11.0,11.0,3200.0
54,,,,
55,Masimba Holdings Limited,120.0,120.0,0.0
56,,,,
57,Meikles Limited,310.2381,310.4688,3200.0
58,,,,
59,Nampak Zimbabwe Limited,32.1682,32.1682,0.0
60,,,,
61,National Tyre Services Limited,12.5,12.5,0.0
62,,,,
63,Nmbz Holdings Limited,49.3366,49.3366,0.0
64,,,,
65,Ok Zimbabwe Limited,67.4941,69.9955,2241300.0
66,,,,
67,Proplastics Limited,80.05,89.3644,11800.0
68,,,,
69,Rainbow Tourism Group Limited,12.05,13.0,7100.0
70,,,,
71,Riozim Limited,184.0,184.0,0.0
72,,,,
73,Seed Co Limited,230.1927,230.2,100.0
74,Starafricacorporation Limited,1.6527,1.6484,314600.0
75,,,,
76,Tanganda Tea Company Limited,315.0,348.5714,700.0
77,,,,
78,Truworths Limited,2.4,2.4,1100.0
79,,,,
80,Tsl Limited,85.0,85.0,15000.0
81,,,,
82,Turnall Holdings Limited,7.0,7.0,0.0
83,,,,
84,Unifreight Africa Limited,70.0,70.0,0.0
85,,,,
86,Willdale Limited,3.7,3.7168,75600.0
87,,,,
88,Zb Financial Holdings Limited,117.5,117.5,100.0
89,,,,
90,Zeco Holdings Limited,0.0331,0.0331,0.0
91,,,,
92,Zimbabwe Newspapers (1980) Limited,5.81,5.35,16500.0
93,,,,
94,Zimplow Holdings Limited,36.04,35.1042,2400.0
95,,,,
96,Zimre Holdings Limited,11.4805,11.5,6000.0
97,,,,4500600.0
98,,,,
99,,,,4500600.0
