,0,1,2,3,4
3,1.0,Afdis Distillers Limited,3999.9875,3999.9875,0.0
4,,,,,
5,2.0,Amalgamated Regional Trading (Art) Holdings Limited,217.0,217.0,0.0
6,,,,,
7,,,,,
8,3.0,Ariston Holdings Limited,67.0,66.0279,17900.0
9,,,,,
10,4.0,Bridgefort Capital Limited,35.0,35.0,0.0
11,,,,,
12,5.0,Bridgefort Capital Limited Class B,33.0,33.0,0.0
13,,,,,
14,6.0,British American Tobacco Zimbabwe Limited,39791.1,39791.1,0.0
15,,,,,
16,,,,,
17,7.0,Cafca Limited,8800.0,8800.0,0.0
18,,,,,
19,8.0,Cbz Holdings Limited,7600.0,7600.0,0.0
20,,,,,
21,9.0,Cfi Holdings Limited,2600.0,2600.0,0.0
22,,,,,
23,10.0,Dairibord Holdings Limited,1050.0,1050.0,0.0
24,,,,,
25,11.0,Delta Corporation Limited,8222.5318,8194.6,221300.0
26,,,,,
27,12.0,Ecocash Holdings Zimbabwe Limited,645.0,622.0833,1200.0
28,,,,,
29,13.0,Econet Wireless Zimbabwe Limited,1937.8882,1653.9313,2612600.0
30,,,,,
31,14.0,Edgars Stores Limited,399.0,399.0,2600.0
32,,,,,
33,15.0,Fbc Holdings Limited,2800.0,2800.0,0.0
34,,,,,
35,16.0,Fidelity Life Assurance Limited,622.0,622.0,0.0
36,,,,,
37,17.0,First Mutual Holdings Limited,3600.0,3600.0,0.0
38,,,,,
39,18.0,First Mutual Properties Limited,580.0,580.0,1900.0
40,,,,,
41,19.0,General Beltings Holdings Limited,138.9,137.0,1400.0
42,,,,,
43,20.0,Hippo Valley Estates Limited,5679.0,5500.0,1000.0
44,,,,,
45,21.0,Mashonaland Holdings Limited,347.0,345.0,100.0
46,,,,,
47,22.0,Masimba Holdings Limited,2949.95,2944.0,1700.0
48,,,,,
49,23.0,Meikles Limited,2473.75,2457.0,300.0
50,,,,,
51,24.0,Nampak Zimbabwe Limited,489.95,470.0,2100.0
52,,,,,
53,25.0,National Tyre Services Limited,160.0,160.0,0.0
54,,,,,
55,26.0,Nmbz Holdings Limited,2900.0,2850.0,400.0
56,,,,,
57,27.0,Ok Zimbabwe Limited,593.9941,594.0,650400.0
58,,,,,
59,28.0,Proplastics Limited,1295.0,1293.95,23600.0
60,,,,,
61,29.0,Rainbow Tourism Group Limited,380.0,380.0,0.0
62,,,,,
63,30.0,Riozim Limited,1190.0,1190.0,14400.0
64,,,,,
65,31.0,Seed Co Limited,2329.409,2200.0021,324500.0
66,,,,,
67,32.0,Starafricacorporation Limited,8.2022,8.1863,22200.0
68,,,,,
69,33.0,Tanganda Tea Company Limited,1942.55,1942.55,700.0
70,34.0,Truworths Limited,90.0,90.0,500.0
71,,,,,
72,35.0,Tsl Limited,2394.0,2350.0,600.0
73,,,,,
74,36.0,Turnall Holdings Limited,41.5885,41.5885,0.0
75,,,,,
76,37.0,Unifreight Africa Limited,425.0,425.0,0.0
77,,,,,
78,38.0,Willdale Limited,50.0,50.0,2700.0
79,,,,,
80,39.0,Zb Financial Holdings Limited,1900.0,1900.0,3000.0
81,,,,,
82,40.0,Zeco Holdings Limited,0.0452,0.0452,0.0
83,,,,,
84,41.0,Zimbabwe Newspapers (1980) Limited,100.0,101.4433,9700.0
85,,,,,
86,42.0,Zimre Holdings Limited,237.0,265.0,2200.0
