,0,1,2,3,4
3,,,,,
4,1.0,Afdis Distillers Limited,4000.0,4000.0,0.0
5,,,,,
6,2.0,Amalgamated Regional Trading (Art) Holdings Limited,171.0909,171.1,100.0
7,,,,,
8,3.0,Ariston Holdings Limited,85.0,60.5714,1400.0
9,,,,,
10,4.0,Bridgefort Capital Limited,35.0,35.0,0.0
11,,,,,
12,5.0,Bridgefort Capital Limited Class B,33.0,33.0,0.0
13,,,,,
14,6.0,British American Tobacco Zimbabwe Limited,46813.0,46813.0,0.0
15,,,,,
16,7.0,Cafca Limited,9000.0,8803.1915,4700.0
17,,,,,
18,8.0,Cbz Holdings Limited,8999.0,7649.2273,1100.0
19,,,,,
20,9.0,Cfi Holdings Limited,2600.0,2600.0,0.0
21,,,,,
22,10.0,Dairibord Holdings Limited,1077.8627,1013.075,1200.0
23,,,,,
24,11.0,Delta Corporation Limited,7119.0537,7268.044,104100.0
25,,,,,
26,12.0,Ecocash Holdings Zimbabwe Limited,555.9063,542.5,2000.0
27,,,,,
28,13.0,Econet Wireless Zimbabwe Limited,1700.2147,1799.6782,1016200.0
29,,,,,
30,14.0,Edgars Stores Limited,400.0,399.5223,22200.0
31,,,,,
32,15.0,Fbc Holdings Limited,2812.2517,2812.25,200.0
33,,,,,
34,16.0,Fidelity Life Assurance Limited,622.0,622.0,0.0
35,,,,,
36,17.0,First Mutual Holdings Limited,3600.0,3600.0,0.0
37,,,,,
38,18.0,First Mutual Properties Limited,590.0,590.0,100.0
39,,,,,
40,19.0,General Beltings Holdings Limited,127.8,120.0,1200.0
41,,,,,
42,20.0,Hippo Valley Estates Limited,5699.95,5698.95,4700.0
43,,,,,
44,21.0,Mashonaland Holdings Limited,287.3,302.069,2900.0
45,,,,,
46,22.0,Masimba Holdings Limited,2996.0,2996.0,100.0
47,,,,,
48,23.0,Meikles Limited,2755.8824,2451.9639,3600.0
49,,,,,
50,24.0,Nampak Zimbabwe Limited,500.0,500.0,0.0
51,,,,,
52,25.0,National Tyre Services Limited,160.0,160.0,0.0
53,,,,,
54,26.0,Nmbz Holdings Limited,2900.0,2900.0,0.0
55,,,,,
56,27.0,Ok Zimbabwe Limited,604.2545,597.9826,4300.0
57,,,,,
58,28.0,Proplastics Limited,1422.55,1422.55,0.0
59,,,,,
60,29.0,Rainbow Tourism Group Limited,367.65,367.65,0.0
61,,,,,
62,30.0,Riozim Limited,1190.25,1190.25,100.0
63,,,,,
64,31.0,Seed Co Limited,2369.3091,2372.0,13800.0
65,,,,,
66,32.0,Starafricacorporation Limited,7.7278,7.1312,465100.0
67,,,,,
68,33.0,Tanganda Tea Company Limited,1869.7929,1847.76,2000.0
69,,,,,
70,34.0,Truworths Limited,75.0,75.0,0.0
71,,,,,
72,35.0,Tsl Limited,2699.9,2699.9,0.0
73,,,,,
74,36.0,Turnall Holdings Limited,68.875,68.6912,12500.0
75,,,,,
76,37.0,Unifreight Africa Limited,425.0,425.0,0.0
77,,,,,
78,38.0,Willdale Limited,52.0065,53.0,7200.0
79,,,,,
80,39.0,Zb Financial Holdings Limited,2099.05,2099.05,0.0
81,,,,,
82,40.0,Zeco Holdings Limited,0.04,0.04,0.0
83,,,,,
84,41.0,Zimbabwe Newspapers (1980) Limited,70.0,60.0,1300.0
85,,,,,
86,42.0,Zimre Holdings Limited,206.0,236.0541,6100.0
