,0,1,2,3,4
3,,EQUITIES,,,
4,,,,,
5,1.0,Afdis Distillers Limited,2600.0,2600.0,0.0
6,,,,,
7,2.0,Amalgamated Regional Trading (Art) Holdings Limited,64.0,64.0,0.0
8,,,,,
9,,,,,
10,3.0,Ariston Holdings Limited,45.0,47.0,7200.0
11,,,,,
12,4.0,Bridgefort Capital Limited,17.0,17.0,0.0
13,,,,,
14,5.0,Bridgefort Capital Limited Class B,33.65,33.65,0.0
15,,,,,
16,6.0,British American Tobacco Zimbabwe Limited,13100.0,13100.0,0.0
17,,,,,
18,,,,,
19,7.0,Cafca Limited,3345.0,3345.0,0.0
20,,,,,
21,8.0,Cbz Holdings Limited,3175.0,3175.0,0.0
22,,,,,
23,9.0,Cfi Holdings Limited,2185.0,2185.0,0.0
24,,,,,
25,10.0,Dairibord Holdings Limited,607.0,606.9943,105100.0
26,,,,,
27,11.0,Delta Corporation Limited,3282.7691,3509.3272,312900.0
28,,,,,
29,12.0,Ecocash Holdings Zimbabwe Limited,164.5182,176.1794,65200.0
30,,,,,
31,13.0,Econet Wireless Zimbabwe Limited,750.2575,845.9528,228200.0
32,,,,,
33,14.0,Edgars Stores Limited,90.0,90.0,0.0
34,,,,,
35,15.0,Fbc Holdings Limited,906.05,906.05,0.0
36,,,,,
37,16.0,Fidelity Life Assurance Limited,235.0,235.0,0.0
38,,,,,
39,17.0,First Mutual Holdings Limited,1000.0,1046.856,93500.0
40,,,,,
41,18.0,First Mutual Properties Limited,321.9702,322.05,208091813.0
42,,,,,
43,19.0,General Beltings Holdings Limited,24.0,24.0,0.0
44,,,,,
45,20.0,Hippo Valley Estates Limited,1900.0,1900.0,0.0
46,,,,,
47,21.0,Mashonaland Holdings Limited,141.5,141.5,0.0
48,,,,,
49,22.0,Masimba Holdings Limited,810.0,810.0,5300.0
50,,,,,
51,23.0,Meikles Limited,1246.9701,1246.9701,0.0
52,,,,,
53,24.0,Nampak Zimbabwe Limited,295.0,295.0,300.0
54,,,,,
55,25.0,National Tyre Services Limited,49.4,49.4,0.0
56,,,,,
57,26.0,Nmbz Holdings Limited,682.5,680.0,1500.0
58,,,,,
59,27.0,Ok Zimbabwe Limited,201.3926,213.8444,838800.0
60,,,,,
61,28.0,Proplastics Limited,608.0,608.0,0.0
62,,,,,
63,29.0,Rainbow Tourism Group Limited,160.0,160.0,0.0
64,,,,,
65,30.0,Riozim Limited,800.0,800.0,0.0
66,,,,,
67,31.0,Seed Co Limited,962.7382,1000.0,100.0
68,,,,,
69,32.0,Starafricacorporation Limited,6.9833,8.0,10000.0
70,,,,,
71,33.0,Tanganda Tea Company Limited,957.0,957.0,0.0
72,,,,,
73,34.0,Truworths Limited,39.0,39.0,0.0
74,35.0,Tsl Limited,1100.0,1100.0,0.0
75,,,,,
76,36.0,Turnall Holdings Limited,40.0,40.0,0.0
77,,,,,
78,37.0,Unifreight Africa Limited,250.0,250.0,0.0
79,,,,,
80,38.0,Willdale Limited,42.2097,42.2097,0.0
81,,,,,
82,39.0,Zb Financial Holdings Limited,857.9656,857.9656,0.0
83,,,,,
84,40.0,Zeco Holdings Limited,0.04,0.04,0.0
85,,,,,
86,41.0,Zimbabwe Newspapers (1980) Limited,34.0,34.0,0.0
87,,,,,
88,42.0,Zimre Holdings Limited,184.4146,184.45,1100.0
