,0,1,2,3,4
3,,EQUITIES,EQUITIES,,
4,,,,,
5,1.0,Afdis Distillers Limited,260.9041,260.2681,126600.0
6,,,,,
7,2.0,African Sun Limited,37.3304,42.0,10000.0
8,,,,,
9,3.0,Amalgamated Regional Trading (Art) Holdings Limited,20,20.0,0.0
10,,,,,
11,,,,,
12,4.0,Ariston Holdings Limited,4.5013,4.5,33800.0
13,,,,,
14,5.0,Axia Corporation Limited,125.0554,130.3075,203200.0
15,,,,,
16,6.0,Bridgefort Capital Limited,9.2,9.2,0.0
17,,,,,
18,7.0,Bridgefort Capital Limited Class B,26,26.0,0.0
19,,,,,
20,8.0,British American Tobacco Zimbabwe Limited,2773,2773.0,0.0
21,,,,,
22,,,,,
23,9.0,Cafca Limited,264.6,264.6,0.0
24,,,,,
25,10.0,Cbz Holdings Limited,145.8151,145.8151,0.0
26,,,,,
27,11.0,Cfi Holdings Limited,494.5,494.5,0.0
28,,,,,
29,12.0,Dairibord Holdings Limited,68.8085,76.0,2300.0
30,,,,,
31,13.0,Delta Corporation Limited,565.2,649.8546,1229500.0
32,,,,,
33,14.0,Ecocash Holdings Zimbabwe Limited,53.9626,61.4194,21700.0
34,,,,,
35,15.0,Econet Wireless Zimbabwe Limited,165.3002,190.05,457800.0
36,,,,,
37,16.0,Edgars Stores Limited,9.6,9.6,0.0
38,,,,,
39,17.0,Fbc Holdings Limited,66,66.0,0.0
40,,,,,
41,18.0,Fidelity Life Assurance Limited,24,24.0,0.0
42,,,,,
43,19.0,First Capital Bank Limited,17.0684,17.0735,40800.0
44,,,,,
45,20.0,First Mutual Holdings Limited,19.05,19.05,0.0
46,,,,,
47,21.0,First Mutual Properties Limited,15,15.0,0.0
48,,,,,
49,22.0,General Beltings Holdings Limited,1.6025,1.6022,31300.0
50,,,,,
51,23.0,Getbucks Microfinance Bank Limited,22,22.0,0.0
52,,,,,
53,24.0,Hippo Valley Estates Limited,450,506.125,1200.0
54,,,,,
55,25.0,Innscor Africa Limited,810.0559,812.7868,723800.0
56,,,,,
57,26.0,Mashonaland Holdings Limited,8,8.0462,1300.0
58,,,,,
59,27.0,Masimba Holdings Limited,118,118.0,0.0
60,,,,,
61,28.0,Meikles Limited,160.5,179.8364,1100.0
62,,,,,
63,29.0,Nampak Zimbabwe Limited,15,17.25,600.0
64,,,,,
65,30.0,National Tyre Services Limited,10.2,10.2,0.0
66,,,,,
67,31.0,Nmbz Holdings Limited,44,44.3571,700.0
68,,,,,
69,32.0,Ok Zimbabwe Limited,48.0829,48.3247,4594700.0
70,,,,,
71,33.0,Proplastics Limited,62.6,60.1733,1500.0
72,,,,,
73,34.0,Rainbow Tourism Group Limited,12,12.0,0.0
74,35.0,Riozim Limited,160,160.0,0.0
75,,,,,
76,36.0,Seed Co Limited,250,239.9515,87200.0
77,,,,,
78,37.0,Starafricacorporation Limited,1.9064,1.8978,339700.0
79,,,,,
80,38.0,Tanganda Tea Company Limited,168,184.375,800.0
81,,,,,
82,39.0,Truworths Limited,2.8,2.8,7600.0
83,,,,,
84,40.0,Tsl Limited,52,52.0,0.0
85,,,,,
86,41.0,Turnall Holdings Limited,4.4425,4.4425,0.0
87,,,,,
88,42.0,Unifreight Africa Limited,59,59.0,0.0
89,,,,,
90,43.0,Willdale Limited,2.9943,2.9683,15400.0
91,,,,,
92,44.0,Zb Financial Holdings Limited,113,113.0,0.0
93,,,,,
94,45.0,Zeco Holdings Limited,0.0331,0.0331,0.0
95,,,,,
96,46.0,Zimbabwe Newspapers (1980) Limited,3.85,4.0,34800.0
97,,,,,
98,47.0,Zimplow Holdings Limited,25.0485,28.0,500.0
99,,,,,
100,48.0,Zimre Holdings Limited,7.95,8.7667,900.0
