,0,1,2,3
3,EQUITIES,,,
4,,,,
5,Afdis Distillers Limited,2000.0,2000.0,0.0
6,,,,
7,Amalgamated Regional Trading (Art) Holdings Limited,60.0,60.0,300.0
8,,,,
9,,,,
10,Ariston Holdings Limited,34.0,36.0,1200.0
11,,,,
12,Bridgefort Capital Limited,17.1,17.1,0.0
13,,,,
14,Bridgefort Capital Limited Class B,29.3,29.3,0.0
15,,,,
16,British American Tobacco Zimbabwe Limited,15488.0,15488.0,0.0
17,,,,
18,,,,
19,Cafca Limited,1765.7,2000.0,300.0
20,,,,
21,Cbz Holdings Limited,1796.8,1527.3,600.0
22,,,,
23,Cfi Holdings Limited,2562.8,2562.8,0.0
24,,,,
25,Dairibord Holdings Limited,526.7647,526.7647,0.0
26,,,,
27,Delta Corporation Limited,3052.0757,3075.7584,170900.0
28,,,,
29,Ecocash Holdings Zimbabwe Limited,210.0615,210.0,2400.0
30,,,,
31,Econet Wireless Zimbabwe Limited,878.7337,870.5263,1900.0
32,,,,
33,Edgars Stores Limited,107.4056,105.0,400.0
34,,,,
35,Fbc Holdings Limited,1399.95,1299.704,65900.0
36,,,,
37,Fidelity Life Assurance Limited,80.0,80.0,0.0
38,,,,
39,First Mutual Holdings Limited,162.55,186.9,200.0
40,,,,
41,First Mutual Properties Limited,110.0,110.0,0.0
42,,,,
43,General Beltings Holdings Limited,9.25,10.6,16900.0
44,,,,
45,Getbucks Microfinance Bank Limited,38.5,38.5,0.0
46,,,,
47,Hippo Valley Estates Limited,2687.0,2686.9997,58900.0
48,,,,
49,Mashonaland Holdings Limited,109.9167,109.9167,0.0
50,,,,
51,Masimba Holdings Limited,557.4545,557.4545,0.0
52,,,,
53,Meikles Limited,1170.9722,1183.0816,4900.0
54,,,,
55,Nampak Zimbabwe Limited,60.0521,68.1,2000.0
56,,,,
57,National Tyre Services Limited,18.5,18.5,0.0
58,,,,
59,Nmbz Holdings Limited,250.0,287.5,1100.0
60,,,,
61,Ok Zimbabwe Limited,260.0,251.8557,16600.0
62,,,,
63,Proplastics Limited,442.9825,450.0,300.0
64,,,,
65,Rainbow Tourism Group Limited,94.5357,100.0167,1200.0
66,,,,
67,Riozim Limited,423.0,423.0,100.0
68,,,,
69,Seed Co Limited,1944.1469,1944.1469,0.0
70,,,,
71,Starafricacorporation Limited,6.98,6.996,44000.0
72,,,,
73,Tanganda Tea Company Limited,1358.3542,1356.5012,154400.0
74,Truworths Limited,11.6,11.65,100.0
75,,,,
76,Tsl Limited,650.0,650.0,2000.0
77,,,,
78,Turnall Holdings Limited,11.5,11.5006,82209100.0
79,,,,
80,Unifreight Africa Limited,204.6,204.6,0.0
81,,,,
82,Willdale Limited,18.9728,18.95,23900.0
83,,,,
84,Zb Financial Holdings Limited,648.25,650.0,700.0
85,,,,
86,Zeco Holdings Limited,0.0331,0.0331,0.0
87,,,,
88,Zimbabwe Newspapers (1980) Limited,10.0,11.5,17000.0
89,,,,
90,Zimplow Holdings Limited,198.4722,220.0,1900.0
91,,,,
92,Zimre Holdings Limited,99.9886,100.0,1200.0
93,,,,82800400.0
94,,,,
95,,,,82800400.0
