,0,1,2,3
3,Afdis Distillers Limited,808.0,808.0,0.0
4,,,,
5,Amalgamated Regional Trading (Art) Holdings Limited,62.0,62.0,0.0
6,,,,
7,,,,
8,Ariston Holdings Limited,8.0,8.0,7900.0
9,,,,
10,Bridgefort Capital Limited,1.5,1.5,0.0
11,,,,
12,Bridgefort Capital Limited Class B,2.64,2.64,0.0
13,,,,
14,British American Tobacco Zimbabwe Limited,10062.963,11500.0,3000.0
15,,,,
16,,,,
17,Cafca Limited,1790.0,1790.0,0.0
18,,,,
19,Cbz Holdings Limited,1399.5131,1399.5131,0.0
20,,,,
21,Cfi Holdings Limited,492.25,492.25,0.0
22,,,,
23,Dairibord Holdings Limited,196.0019,196.0019,0.0
24,,,,
25,Delta Corporation Limited,1929.8907,1954.4359,820200.0
26,,,,
27,Ecocash Holdings Zimbabwe Limited,39.8465,39.8342,9500.0
28,,,,
29,Econet Wireless Zimbabwe Limited,369.3127,372.6972,220200.0
30,,,,
31,Fbc Holdings Limited,1220.0,1220.0,0.0
32,,,,
33,Fidelity Life Assurance Limited,115.0,115.0,0.0
34,,,,
35,First Mutual Holdings Limited,449.95,449.95,0.0
36,,,,
37,First Mutual Properties Limited,86.25,75.0,700.0
38,,,,
39,General Beltings Holdings Limited,6.0,6.0,0.0
40,,,,
41,Hippo Valley Estates Limited,710.0,710.0,0.0
42,,,,
43,Mashonaland Holdings Limited,276.6,276.6,0.0
44,,,,
45,Masimba Holdings Limited,298.0,298.0,0.0
46,,,,
47,Meikles Limited,415.0689,414.0466,34300.0
48,,,,
49,Nampak Zimbabwe Limited,131.8182,131.8,130900.0
50,,,,
51,National Tyre Services Limited,50.0,50.0,0.0
52,,,,
53,Nmbz Holdings Limited,370.0007,370.0266,305200.0
54,,,,
55,Ok Zimbabwe Limited,74.25,74.2536,20600.0
56,,,,
57,Proplastics Limited,248.0,248.0,95000.0
58,,,,
59,Rainbow Tourism Group Limited,65.0,65.0,0.0
60,,,,
61,Riozim Limited,130.0,130.0,0.0
62,,,,
63,Seed Co Limited,508.0,507.9501,160000.0
64,,,,
65,Starafricacorporation Limited,2.4711,2.3169,14700.0
66,,,,
67,Tanganda Tea Company Limited,351.0,350.0,33400.0
68,,,,
69,Tsl Limited,253.0,253.0,0.0
70,,,,
71,Turnall Holdings Limited,6.0,6.5,3000.0
72,,,,
73,Unifreight Africa Limited,250.0,250.0,0.0
74,Willdale Limited,4.7833,4.8,4700.0
75,,,,
76,Zb Financial Holdings Limited,730.0,730.0,0.0
77,,,,
78,Zeco Holdings Limited,0.0018,0.0018,0.0
79,,,,
80,Zimbabwe Newspapers (1980) Limited,6.0,6.0,0.0
81,,,,
82,Zimre Holdings Limited,47.0,45.0,1800.0
83,,,,1865100.0
84,,,,
85,,,,1865100.0
