,0,1,2,3,4
3,,EQUITIES,EQUITIES,,
4,,,,,
5,1.0,Afdis Distillers Limited,4240,4000.0,200.0
6,,,,,
7,2.0,Amalgamated Regional Trading (Art) Holdings Limited,149.5,160.0,100.0
8,,,,,
9,,,,,
10,3.0,Ariston Holdings Limited,92,89.0518,5600.0
11,,,,,
12,4.0,Bridgefort Capital Limited,40,40.0,0.0
13,,,,,
14,5.0,Bridgefort Capital Limited Class B,33,33.0,0.0
15,,,,,
16,6.0,British American Tobacco Zimbabwe Limited,46813,46813.0,0.0
17,,,,,
18,,,,,
19,7.0,Cafca Limited,7604.25,8744.85,1000.0
20,,,,,
21,8.0,Cbz Holdings Limited,10190,10190.0,0.0
22,,,,,
23,9.0,Cfi Holdings Limited,2600,2600.0,0.0
24,,,,,
25,10.0,Dairibord Holdings Limited,1105,1059.805,7700.0
26,,,,,
27,11.0,Delta Corporation Limited,6952.8501,6825.842,89800.0
28,,,,,
29,12.0,Ecocash Holdings Zimbabwe Limited,590.2785,565.0,1100.0
30,,,,,
31,13.0,Econet Wireless Zimbabwe Limited,1810.5712,1730.152,540600.0
32,,,,,
33,14.0,Edgars Stores Limited,437.05,437.0226,7300.0
34,,,,,
35,15.0,Fbc Holdings Limited,2800,2800.0,0.0
36,,,,,
37,16.0,Fidelity Life Assurance Limited,540.9,540.9,0.0
38,,,,,
39,17.0,First Mutual Holdings Limited,3600,3600.0,0.0
40,,,,,
41,18.0,First Mutual Properties Limited,590,590.0,100.0
42,,,,,
43,19.0,General Beltings Holdings Limited,139,138.95,1900.0
44,,,,,
45,20.0,Hippo Valley Estates Limited,5899.9035,5700.0,2700.0
46,,,,,
47,21.0,Mashonaland Holdings Limited,220.4,220.4,0.0
48,,,,,
49,22.0,Masimba Holdings Limited,2999.9,2996.95,400.0
50,,,,,
51,23.0,Meikles Limited,3190.2561,2711.75,1800.0
52,,,,,
53,24.0,Nampak Zimbabwe Limited,500,500.0,2300.0
54,,,,,
55,25.0,National Tyre Services Limited,140,140.0,0.0
56,,,,,
57,26.0,Nmbz Holdings Limited,2994.95,2900.0,300.0
58,,,,,
59,27.0,Ok Zimbabwe Limited,650.2796,671.6667,300.0
60,,,,,
61,28.0,Proplastics Limited,1422.5401,1422.54,0.0
62,,,,,
63,29.0,Rainbow Tourism Group Limited,391.05,430.15,100.0
64,,,,,
65,30.0,Riozim Limited,1190.25,1190.25,0.0
66,,,,,
67,31.0,Seed Co Limited,2364.8361,2372.0,500.0
68,,,,,
69,32.0,Starafricacorporation Limited,8.0933,8.0998,198000.0
70,,,,,
71,33.0,Tanganda Tea Company Limited,2174.0088,2006.2,9300.0
72,,,,,
73,34.0,Truworths Limited,75,75.0,600.0
74,,,,,
75,35.0,Tsl Limited,2699.95,2699.9,200.0
76,36.0,Turnall Holdings Limited,80,69.588,14200.0
77,,,,,
78,37.0,Unifreight Africa Limited,387.55,400.0,500.0
79,,,,,
80,38.0,Willdale Limited,55,55.0,11000.0
81,,,,,
82,39.0,Zb Financial Holdings Limited,2099,2099.0,0.0
83,,,,,
84,40.0,Zeco Holdings Limited,0.04,0.04,0.0
85,,,,,
86,41.0,Zimbabwe Newspapers (1980) Limited,70,70.0,0.0
87,,,,,
88,42.0,Zimre Holdings Limited,182.1035,198.5,200.0
