,0,1,2,3
3,EQUITIES,,,
4,,,,
5,Afdis Distillers Limited,284.9508,284.9508,0.0
6,,,,
7,African Sun Limited,96.3636,98.0116,121100.0
8,,,,
9,Amalgamated Regional Trading (Art) Holdings Limited,21.0,21.0,200.0
10,,,,
11,,,,
12,Ariston Holdings Limited,6.6333,6.7593,4500.0
13,,,,
14,Bridgefort Capital Limited,8.0,8.0,0.0
15,,,,
16,Bridgefort Capital Limited Class B,26.0,26.0,0.0
17,,,,
18,British American Tobacco Zimbabwe Limited,2773.0,2773.0,0.0
19,,,,
20,,,,
21,Cafca Limited,304.25,304.25,0.0
22,,,,
23,Cbz Holdings Limited,142.5,142.5,0.0
24,,,,
25,Cfi Holdings Limited,568.65,653.0,100.0
26,,,,
27,Dairibord Holdings Limited,86.3929,90.0,12900.0
28,,,,
29,Delta Corporation Limited,523.9254,525.5225,601200.0
30,,,,
31,Ecocash Holdings Zimbabwe Limited,70.0,70.0085,18300.0
32,,,,
33,Econet Wireless Zimbabwe Limited,170.6601,171.0893,193900.0
34,,,,
35,Edgars Stores Limited,14.2,13.0,300.0
36,,,,
37,Fbc Holdings Limited,80.0,81.25,100.0
38,,,,
39,Fidelity Life Assurance Limited,29.3333,29.35,600.0
40,,,,
41,First Capital Bank Limited,18.7946,18.8214,30400.0
42,,,,
43,First Mutual Holdings Limited,19.5,19.5,0.0
44,,,,
45,First Mutual Properties Limited,15.2727,15.3,1800.0
46,,,,
47,General Beltings Holdings Limited,1.84,1.8412,25700.0
48,,,,
49,Getbucks Microfinance Bank Limited,22.5,22.0,1500.0
50,,,,
51,Hippo Valley Estates Limited,499.95,500.0,7800.0
52,,,,
53,Mashonaland Holdings Limited,8.2,8.8673,4900.0
54,,,,
55,Masimba Holdings Limited,118.0,118.0,0.0
56,,,,
57,Meikles Limited,192.7778,194.4227,99900.0
58,,,,
59,Nampak Zimbabwe Limited,21.0,21.05,4100.0
60,,,,
61,National Tyre Services Limited,11.0,11.0,0.0
62,,,,
63,Nmbz Holdings Limited,42.0,42.0,0.0
64,,,,
65,Ok Zimbabwe Limited,57.9894,52.3977,779300.0
66,,,,
67,Proplastics Limited,64.0,69.8721,29700.0
68,,,,
69,Rainbow Tourism Group Limited,11.2364,12.05,20000.0
70,,,,
71,Riozim Limited,160.5,160.5,0.0
72,,,,
73,Seed Co Limited,197.6377,199.6875,9600.0
74,Starafricacorporation Limited,1.7021,1.7916,11900.0
75,,,,
76,Tanganda Tea Company Limited,251.25,253.3206,51100.0
77,,,,
78,Truworths Limited,2.8,2.7924,110000.0
79,,,,
80,Tsl Limited,61.1089,62.05,46600.0
81,,,,
82,Turnall Holdings Limited,6.6,6.5482,43400.0
83,,,,
84,Unifreight Africa Limited,63.0,63.0,0.0
85,,,,
86,Willdale Limited,3.0,2.7214,11000.0
87,,,,
88,Zb Financial Holdings Limited,113.0,113.0,0.0
89,,,,
90,Zeco Holdings Limited,0.0331,0.0331,0.0
91,,,,
92,Zimbabwe Newspapers (1980) Limited,5.75,5.75,0.0
93,,,,
94,Zimplow Holdings Limited,29.98,30.0,200.0
95,,,,
96,Zimre Holdings Limited,10.8009,10.0586,5800.0
97,,,,2247900.0
98,,,,
99,,,,2247900.0
