,0,1,2,3,4
3,,EQUITIES,,,
4,,,,,
5,,Afdis Distillers Limited,0.0,431.0417,4800.0
6,,,,,
7,,Amalgamated Regional Trading (Art) Holdings Limited,0.0,25.1011,0.0
8,,,,,
9,,,,,
10,,Ariston Holdings Limited,0.0,11.0,4600.0
11,,,,,
12,,Bridgefort Capital Limited,0.0,10.0,0.0
13,,,,,
14,,Bridgefort Capital Limited Class B,0.0,29.3,0.0
15,,,,,
16,,British American Tobacco Zimbabwe Limited,0.0,6800.0,0.0
17,,,,,
18,,,,,
19,,Cafca Limited,0.0,379.7775,0.0
20,,,,,
21,,Cbz Holdings Limited,0.0,290.0,100.0
22,,,,,
23,,Cfi Holdings Limited,0.0,663.4393,0.0
24,,,,,
25,,Dairibord Holdings Limited,0.0,140.4,400.0
26,,,,,
27,,Delta Corporation Limited,0.0,849.4178,34300.0
28,,,,,
29,,Ecocash Holdings Zimbabwe Limited,0.0,70.0397,776000.0
30,,,,,
31,,Econet Wireless Zimbabwe Limited,0.0,329.7618,203900.0
32,,,,,
33,,Edgars Stores Limited,0.0,25.0,0.0
34,,,,,
35,,Fbc Holdings Limited,0.0,165.0,15700.0
36,,,,,
37,,Fidelity Life Assurance Limited,0.0,34.0,200.0
38,,,,,
39,,First Capital Bank Limited,0.0,31.7062,3864500.0
40,,,,,
41,,First Mutual Holdings Limited,0.0,25.0,0.0
42,,,,,
43,,First Mutual Properties Limited,0.0,21.32,500.0
44,,,,,
45,,General Beltings Holdings Limited,0.0,3.0113,1800.0
46,,,,,
47,,Getbucks Microfinance Bank Limited,0.0,26.5,0.0
48,,,,,
49,,Hippo Valley Estates Limited,0.0,795.0677,3100.0
50,,,,,
51,,Mashonaland Holdings Limited,0.0,18.0,1300.0
52,,,,,
53,,Masimba Holdings Limited,0.0,220.0,1600.0
54,,,,,
55,,Meikles Limited,0.0,424.5256,34800.0
56,,,,,
57,,Nampak Zimbabwe Limited,0.0,28.0,73400.0
58,,,,,
59,,National Tyre Services Limited,0.0,14.0,0.0
60,,,,,
61,,Nmbz Holdings Limited,0.0,66.0,0.0
62,,,,,
63,,Ok Zimbabwe Limited,0.0,64.1583,310000.0
64,,,,,
65,,Proplastics Limited,0.0,169.9538,75300.0
66,,,,,
67,,Rainbow Tourism Group Limited,0.0,25.2143,1400.0
68,,,,,
69,,Riozim Limited,0.0,200.0,0.0
70,,,,,
71,,Seed Co Limited,0.0,200.0016,3122000.0
72,,,,,
73,,Starafricacorporation Limited,0.0,2.3,219500.0
74,,Tanganda Tea Company Limited,0.0,371.1,7600.0
75,,,,,
76,,Truworths Limited,0.0,3.5,100.0
77,,,,,
78,,Tsl Limited,0.0,117.8,0.0
79,,,,,
80,,Turnall Holdings Limited,0.0,7.5,0.0
81,,,,,
82,,Unifreight Africa Limited,0.0,76.0,0.0
83,,,,,
84,,Willdale Limited,0.0,4.0,8800.0
85,,,,,
86,,Zb Financial Holdings Limited,0.0,106.525,0.0
87,,,,,
88,,Zeco Holdings Limited,0.0,0.0331,0.0
89,,,,,
90,,Zimbabwe Newspapers (1980) Limited,0.0,5.9817,0.0
91,,,,,
92,,Zimplow Holdings Limited,0.0,41.0,200.0
93,,,,,
94,,Zimre Holdings Limited,0.0,13.1491,16900.0
95,,,,,8782800.0
96,,,,,
97,,,,,8782800.0
