,0,1,2,3,4
3,,EQUITIES,EQUITIES,,
4,,,,,
5,1.0,Afdis Distillers Limited,2100,2100.0,1600.0
6,,,,,
7,2.0,Amalgamated Regional Trading (Art) Holdings Limited,64,64.0,200.0
8,,,,,
9,,,,,
10,3.0,Ariston Holdings Limited,36,36.0,2000.0
11,,,,,
12,4.0,Bridgefort Capital Limited,16.5909,16.5909,0.0
13,,,,,
14,5.0,Bridgefort Capital Limited Class B,33.65,33.65,0.0
15,,,,,
16,6.0,British American Tobacco Zimbabwe Limited,13000,12999.96,1500.0
17,,,,,
18,,,,,
19,7.0,Cafca Limited,2200,2437.5,400.0
20,,,,,
21,8.0,Cbz Holdings Limited,1920,2100.0,200.0
22,,,,,
23,9.0,Cfi Holdings Limited,1900,1900.0,0.0
24,,,,,
25,10.0,Dairibord Holdings Limited,546.0479,546.0417,134400.0
26,,,,,
27,11.0,Delta Corporation Limited,3100.51,3120.494,99700.0
28,,,,,
29,12.0,Ecocash Holdings Zimbabwe Limited,123.2254,129.9564,647200.0
30,,,,,
31,13.0,Econet Wireless Zimbabwe Limited,693.4026,700.5555,522400.0
32,,,,,
33,14.0,Edgars Stores Limited,85,85.0,0.0
34,,,,,
35,15.0,Fbc Holdings Limited,905,909.7246,62500.0
36,,,,,
37,16.0,Fidelity Life Assurance Limited,207,207.0,0.0
38,,,,,
39,17.0,First Mutual Holdings Limited,1045.667,1045.667,0.0
40,,,,,
41,18.0,First Mutual Properties Limited,192,208.0,4200.0
42,,,,,
43,19.0,General Beltings Holdings Limited,22.8,22.3273,3300.0
44,,,,,
45,20.0,Hippo Valley Estates Limited,1851.25,1854.731,52600.0
46,,,,,
47,21.0,Mashonaland Holdings Limited,140,140.0,100.0
48,,,,,
49,22.0,Masimba Holdings Limited,805.4636,810.1,200.0
50,,,,,
51,23.0,Meikles Limited,1098.5,1166.667,900.0
52,,,,,
53,24.0,Nampak Zimbabwe Limited,299.5,299.5,101900.0
54,,,,,
55,25.0,National Tyre Services Limited,24.7,24.7,0.0
56,,,,,
57,26.0,Nmbz Holdings Limited,470.03,470.03,0.0
58,,,,,
59,27.0,Ok Zimbabwe Limited,190.1477,189.9957,1275000.0
60,,,,,
61,28.0,Proplastics Limited,608.95,608.8927,792600.0
62,,,,,
63,29.0,Rainbow Tourism Group Limited,138.6806,138.6806,0.0
64,,,,,
65,30.0,Riozim Limited,818.5185,818.3667,300.0
66,,,,,
67,31.0,Seed Co Limited,732.256,842.0,1600.0
68,,,,,
69,32.0,Starafricacorporation Limited,4.8745,4.8825,3800.0
70,,,,,
71,33.0,Tanganda Tea Company Limited,949.9974,958.0,500.0
72,,,,,
73,34.0,Truworths Limited,38,37.783,10600.0
74,35.0,Tsl Limited,1197,1197.0,0.0
75,,,,,
76,36.0,Turnall Holdings Limited,25,25.0,1700.0
77,,,,,
78,37.0,Unifreight Africa Limited,250,250.0,100.0
79,,,,,
80,38.0,Willdale Limited,28,29.0336,32700.0
81,,,,,
82,39.0,Zb Financial Holdings Limited,880,850.0,400.0
83,,,,,
84,40.0,Zeco Holdings Limited,0.04,0.04,0.0
85,,,,,
86,41.0,Zimbabwe Newspapers (1980) Limited,22.15,25.0,1900.0
87,,,,,
88,42.0,Zimre Holdings Limited,155,155.0,21000.0
