,0,1,2,3,4
3,,EQUITIES,EQUITIES,,
4,,,,,
5,1.0,Afdis Distillers Limited,263.4,263.4,100.0
6,,,,,
7,2.0,African Sun Limited,25,24.0,800.0
8,,,,,
9,3.0,Amalgamated Regional Trading (Art) Holdings Limited,16,14.0,3900.0
10,,,,,
11,,,,,
12,4.0,Ariston Holdings Limited,4.5,4.0054,51000.0
13,,,,,
14,5.0,Axia Corporation Limited,110,107.6399,296900.0
15,,,,,
16,6.0,Bridgefort Capital Limited,8,8.0,0.0
17,,,,,
18,7.0,Bridgefort Capital Limited Class B,26,26.0,0.0
19,,,,,
20,8.0,British American Tobacco Zimbabwe Limited,2799.114,2789.0,10900.0
21,,,,,
22,,,,,
23,9.0,Cafca Limited,200.1,200.1,0.0
24,,,,,
25,10.0,Cbz Holdings Limited,135,135.0,0.0
26,,,,,
27,11.0,Cfi Holdings Limited,433.0078,433.0078,0.0
28,,,,,
29,12.0,Dairibord Holdings Limited,35,38.0,500.0
30,,,,,
31,13.0,Delta Corporation Limited,360.8671,377.569,529800.0
32,,,,,
33,14.0,Ecocash Holdings Zimbabwe Limited,46,48.8918,715200.0
34,,,,,
35,15.0,Econet Wireless Zimbabwe Limited,96.8001,104.4897,694200.0
36,,,,,
37,16.0,Edgars Stores Limited,9.5,9.5,700.0
38,,,,,
39,17.0,Fbc Holdings Limited,62,60.0,100.0
40,,,,,
41,18.0,Fidelity Life Assurance Limited,24,24.0,100.0
42,,,,,
43,19.0,First Capital Bank Limited,17.4132,17.4484,1272500.0
44,,,,,
45,20.0,First Mutual Holdings Limited,24,24.0,0.0
46,,,,,
47,21.0,First Mutual Properties Limited,12,11.9501,89200.0
48,,,,,
49,22.0,General Beltings Holdings Limited,1.7934,1.791,3600.0
50,,,,,
51,23.0,Getbucks Microfinance Bank Limited,21.8,21.8,0.0
52,,,,,
53,24.0,Hippo Valley Estates Limited,182.5993,195.0857,71200.0
54,,,,,
55,25.0,Innscor Africa Limited,707.9033,692.7609,164400.0
56,,,,,
57,26.0,Lafarge Cement Zimbabwe Limited,143.75,143.75,0.0
58,,,,,
59,27.0,Mashonaland Holdings Limited,9.21,9.21,0.0
60,,,,,
61,28.0,Masimba Holdings Limited,79.9557,80.0,1000.0
62,,,,,
63,29.0,Meikles Limited,112,120.0,37800.0
64,,,,,
65,30.0,Nampak Zimbabwe Limited,9.01,9.2125,250000.0
66,,,,,
67,31.0,National Tyre Services Limited,10.2,10.2,0.0
68,,,,,
69,32.0,Nmbz Holdings Limited,37.7059,37.7059,0.0
70,,,,,
71,33.0,Ok Zimbabwe Limited,32.1096,33.2083,2019700.0
72,,,,,
73,34.0,Proplastics Limited,34,33.0,400.0
74,35.0,Rainbow Tourism Group Limited,9.5,9.5,100.0
75,,,,,
76,36.0,Riozim Limited,140.1,140.1,0.0
77,,,,,
78,37.0,Seed Co Limited,74.5205,76.9383,66700.0
79,,,,,
80,38.0,Starafricacorporation Limited,2.249,2.2496,55600.0
81,,,,,
82,39.0,Tanganda Tea Company Limited,89.4004,90.0,200.0
83,,,,,
84,40.0,Truworths Limited,2.77,2.77,0.0
85,,,,,
86,41.0,Tsl Limited,44.0047,44.0047,0.0
87,,,,,
88,42.0,Turnall Holdings Limited,3.9475,3.9475,0.0
89,,,,,
90,43.0,Unifreight Africa Limited,51.65,51.65,0.0
91,,,,,
92,44.0,Willdale Limited,1.8525,2.0382,3400.0
93,,,,,
94,45.0,Zb Financial Holdings Limited,112.95,112.95,0.0
95,,,,,
96,46.0,Zeco Holdings Limited,0.0331,0.0331,0.0
97,,,,,
98,47.0,Zimbabwe Newspapers (1980) Limited,2.4129,2.4129,0.0
99,,,,,
100,48.0,Zimplow Holdings Limited,17,19.4308,2600.0
101,,,,,
102,49.0,Zimre Holdings Limited,5.9523,6.0,18300.0
