,0,1,2,3
3,EQUITIES,,,
4,,,,
5,Afdis Distillers Limited,4000.0,4000.0,0.0
6,,,,
7,Amalgamated Regional Trading (Art) Holdings Limited,171.1,190.0,1000.0
8,,,,
9,,,,
10,Ariston Holdings Limited,60.5714,65.6,3000.0
11,,,,
12,Bridgefort Capital Limited,35.0,35.0,0.0
13,,,,
14,Bridgefort Capital Limited Class B,33.0,33.0,0.0
15,,,,
16,British American Tobacco Zimbabwe Limited,46813.0,46813.0,0.0
17,,,,
18,,,,
19,Cafca Limited,8803.1915,8750.0,700.0
20,,,,
21,Cbz Holdings Limited,7649.2273,7649.2273,0.0
22,,,,
23,Cfi Holdings Limited,2600.0,2600.0,0.0
24,,,,
25,Dairibord Holdings Limited,1013.075,975.0,1200.0
26,,,,
27,Delta Corporation Limited,7268.044,7342.7306,125400.0
28,,,,
29,Ecocash Holdings Zimbabwe Limited,542.5,535.0723,321500.0
30,,,,
31,Econet Wireless Zimbabwe Limited,1799.6782,1849.6654,758600.0
32,,,,
33,Edgars Stores Limited,399.5223,380.0,15500.0
34,,,,
35,Fbc Holdings Limited,2812.25,2800.0,1000.0
36,,,,
37,Fidelity Life Assurance Limited,622.0,622.0,0.0
38,,,,
39,First Mutual Holdings Limited,3600.0,3600.0,0.0
40,,,,
41,First Mutual Properties Limited,590.0,590.0,0.0
42,,,,
43,General Beltings Holdings Limited,120.0,110.0,5900.0
44,,,,
45,Hippo Valley Estates Limited,5698.95,5698.95,0.0
46,,,,
47,Mashonaland Holdings Limited,302.069,302.069,0.0
48,,,,
49,Masimba Holdings Limited,2996.0,2995.95,800.0
50,,,,
51,Meikles Limited,2451.9639,2742.3462,7800.0
52,,,,
53,Nampak Zimbabwe Limited,500.0,500.0,1600.0
54,,,,
55,National Tyre Services Limited,160.0,160.0,0.0
56,,,,
57,Nmbz Holdings Limited,2900.0,2900.0,0.0
58,,,,
59,Ok Zimbabwe Limited,597.9826,584.972,271500.0
60,,,,
61,Proplastics Limited,1422.55,1400.0,1100.0
62,,,,
63,Rainbow Tourism Group Limited,367.65,367.65,200.0
64,,,,
65,Riozim Limited,1190.25,1190.25,0.0
66,,,,
67,Seed Co Limited,2372.0,2350.0,100.0
68,,,,
69,Starafricacorporation Limited,7.1312,7.3299,128400.0
70,,,,
71,Tanganda Tea Company Limited,1847.76,1847.76,0.0
72,Truworths Limited,75.0,90.0,1000.0
73,,,,
74,Tsl Limited,2699.9,2294.95,10000.0
75,,,,
76,Turnall Holdings Limited,68.6912,65.0,7200.0
77,,,,
78,Unifreight Africa Limited,425.0,425.0,0.0
79,,,,
80,Willdale Limited,53.0,53.7222,3600.0
81,,,,
82,Zb Financial Holdings Limited,2099.05,2099.05,0.0
83,,,,
84,Zeco Holdings Limited,0.04,0.04,0.0
85,,,,
86,Zimbabwe Newspapers (1980) Limited,60.0,60.0,0.0
87,,,,
88,Zimre Holdings Limited,236.0541,236.0,4200.0
89,,,,1671300.0
90,,,,
91,,,,1671300.0
