,0,1,2,3
3,EQUITIES,,,
4,,,,
5,Afdis Distillers Limited,1115.0,1116.0,4000.0
6,,,,
7,Amalgamated Regional Trading (Art) Holdings Limited,41.0,41.0,0.0
8,,,,
9,,,,
10,Ariston Holdings Limited,17.7068,16.0835,388200.0
11,,,,
12,Bridgefort Capital Limited,11.55,11.55,0.0
13,,,,
14,Bridgefort Capital Limited Class B,29.3,29.3,0.0
15,,,,
16,British American Tobacco Zimbabwe Limited,5400.0013,5405.0032,6300.0
17,,,,
18,,,,
19,Cafca Limited,502.55,502.55,0.0
20,,,,
21,Cbz Holdings Limited,925.15,1063.9,100.0
22,,,,
23,Cfi Holdings Limited,1073.55,1234.55,100.0
24,,,,
25,Dairibord Holdings Limited,388.0,388.0,0.0
26,,,,
27,Delta Corporation Limited,2342.0794,2385.0219,475400.0
28,,,,
29,Ecocash Holdings Zimbabwe Limited,140.5268,149.8467,15000.0
30,,,,
31,Econet Wireless Zimbabwe Limited,897.6191,763.9387,5460500.0
32,,,,
33,Edgars Stores Limited,50.0019,57.0,900.0
34,,,,
35,Fbc Holdings Limited,215.0481,215.0481,0.0
36,,,,
37,Fidelity Life Assurance Limited,63.0,63.0,0.0
38,,,,
39,First Mutual Holdings Limited,57.5,57.5,0.0
40,,,,
41,First Mutual Properties Limited,44.0,44.0,0.0
42,,,,
43,General Beltings Holdings Limited,4.0002,4.0002,0.0
44,,,,
45,Getbucks Microfinance Bank Limited,32.7263,32.5,600.0
46,,,,
47,Hippo Valley Estates Limited,1602.0,1607.783,40500.0
48,,,,
49,Mashonaland Holdings Limited,58.6537,58.7191,16200.0
50,,,,
51,Masimba Holdings Limited,342.1,365.1673,83300.0
52,,,,
53,Meikles Limited,1173.0448,1348.0,3300.0
54,,,,
55,Nampak Zimbabwe Limited,42.05,42.05,0.0
56,,,,
57,National Tyre Services Limited,16.1,16.1,0.0
58,,,,
59,Nmbz Holdings Limited,100.0,100.0,0.0
60,,,,
61,Ok Zimbabwe Limited,201.0536,200.3796,105900.0
62,,,,
63,Proplastics Limited,380.0001,380.0,2500.0
64,,,,
65,Rainbow Tourism Group Limited,66.2025,70.1962,1300.0
66,,,,
67,Riozim Limited,281.5948,280.0,10900.0
68,,,,
69,Seed Co Limited,1115.4173,1282.2856,516500.0
70,,,,
71,Starafricacorporation Limited,4.4345,4.6414,223400.0
72,,,,
73,Tanganda Tea Company Limited,1065.6495,1065.7,20900.0
74,Truworths Limited,6.9,6.9,0.0
75,,,,
76,Tsl Limited,396.0033,429.7166,17500.0
77,,,,
78,Turnall Holdings Limited,10.05,10.05,0.0
79,,,,
80,Unifreight Africa Limited,125.0,140.0,200.0
81,,,,
82,Willdale Limited,6.5786,6.8568,19200.0
83,,,,
84,Zb Financial Holdings Limited,319.15,367.0,100.0
85,,,,
86,Zeco Holdings Limited,0.0331,0.0331,0.0
87,,,,
88,Zimbabwe Newspapers (1980) Limited,10.0,10.0,500.0
89,,,,
90,Zimplow Holdings Limited,83.2375,75.0133,6795800.0
91,,,,
92,Zimre Holdings Limited,26.45,30.3844,7700.0
93,,,,14216800.0
94,,,,
95,,,,14216800.0
