,0,1,2,3,4
3,,EQUITIES,,,
4,,,,,
5,1.0,Afdis Distillers Limited,2000.25,2100.0,400.0
6,,,,,
7,2.0,Amalgamated Regional Trading (Art) Holdings Limited,60.0,60.0,0.0
8,,,,,
9,,,,,
10,3.0,Ariston Holdings Limited,30.5,30.5,0.0
11,,,,,
12,4.0,Bridgefort Capital Limited,16.5909,16.5909,0.0
13,,,,,
14,5.0,Bridgefort Capital Limited Class B,33.65,33.65,0.0
15,,,,,
16,6.0,British American Tobacco Zimbabwe Limited,13499.0,13499.0,0.0
17,,,,,
18,,,,,
19,7.0,Cafca Limited,2200.0,2200.0,0.0
20,,,,,
21,8.0,Cbz Holdings Limited,2100.0,1980.2121,16500.0
22,,,,,
23,9.0,Cfi Holdings Limited,2000.0,2000.0,0.0
24,,,,,
25,10.0,Dairibord Holdings Limited,546.003,546.0,213900.0
26,,,,,
27,11.0,Delta Corporation Limited,3251.1735,3292.3078,173800.0
28,,,,,
29,12.0,Ecocash Holdings Zimbabwe Limited,114.806,115.4472,16300.0
30,,,,,
31,13.0,Econet Wireless Zimbabwe Limited,626.2557,627.6538,11900.0
32,,,,,
33,14.0,Edgars Stores Limited,82.0,90.0,1000.0
34,,,,,
35,15.0,Fbc Holdings Limited,820.0,850.0,400.0
36,,,,,
37,16.0,Fidelity Life Assurance Limited,207.0,207.0,0.0
38,,,,,
39,17.0,First Mutual Holdings Limited,881.5385,950.0,1000.0
40,,,,,
41,18.0,First Mutual Properties Limited,170.0,170.0,75300.0
42,,,,,
43,19.0,General Beltings Holdings Limited,15.8952,18.5253,9900.0
44,,,,,
45,20.0,Hippo Valley Estates Limited,1900.1186,1852.7122,220300.0
46,,,,,
47,21.0,Mashonaland Holdings Limited,145.0,140.0,1000.0
48,,,,,
49,22.0,Masimba Holdings Limited,810.2435,810.2435,0.0
50,,,,,
51,23.0,Meikles Limited,1000.0,1041.4868,15500.0
52,,,,,
53,24.0,Nampak Zimbabwe Limited,335.0,334.9575,2000.0
54,,,,,
55,25.0,National Tyre Services Limited,24.7,24.7,0.0
56,,,,,
57,26.0,Nmbz Holdings Limited,410.0,410.0,0.0
58,,,,,
59,27.0,Ok Zimbabwe Limited,189.7499,189.7444,3650400.0
60,,,,,
61,28.0,Proplastics Limited,610.2,610.2,0.0
62,,,,,
63,29.0,Rainbow Tourism Group Limited,134.7583,134.9,200.0
64,,,,,
65,30.0,Riozim Limited,800.0,800.0,0.0
66,,,,,
67,31.0,Seed Co Limited,720.0,720.1248,123800.0
68,,,,,
69,32.0,Starafricacorporation Limited,4.2538,4.7856,18900.0
70,,,,,
71,33.0,Tanganda Tea Company Limited,950.0,950.0,400.0
72,,,,,
73,34.0,Truworths Limited,38.0,38.0,800.0
74,35.0,Tsl Limited,1055.0,1055.0,0.0
75,,,,,
76,36.0,Turnall Holdings Limited,25.0,25.0,2200.0
77,,,,,
78,37.0,Unifreight Africa Limited,258.0,250.0,5900.0
79,,,,,
80,38.0,Willdale Limited,26.0,26.0,300.0
81,,,,,
82,39.0,Zb Financial Holdings Limited,880.0,880.0,0.0
83,,,,,
84,40.0,Zeco Holdings Limited,0.04,0.04,0.0
85,,,,,
86,41.0,Zimbabwe Newspapers (1980) Limited,22.0009,22.0009,0.0
87,,,,,
88,42.0,Zimre Holdings Limited,130.0,130.0,0.0
